PTGDS,DGKK,KIAA0319L,KIR2DL3,PPP4C,LILRB1,MBOAT7,LRRC25,KIR2DL1,TNFAIP2,LSP1,ABHD2,RHOG,APOBR,IFITM3,ADGRG3,SH2B2,HLA-C,PLOD1,MGRN1,PLIN3,IKBKG,RAB3D,LOC102724984,TRAFD1,ZYX,TPD52L2,SLC15A3,ILK,C15orf39,TNFSF14,SH2D3C,NACC2,TLE3,AGTRAP,FCGRT,PLEKHG3,GPX3,KIR3DL1,PILRA,TYROBP,MGAT1,RPS6KA1,LILRA2,PTPN6,KIR3DL3,CXCL16,PLAUR,EFHD2,MAST3,SPI1,GNB2,P2RX1,RNF19B,TFE3,OS9,NCF1,UPF1,IFITM2,KDM6B,ZBED1,SIRPB1,CTSD,DGKH,FES,PREX1,MIR6837,S100A11,LOC100130872,SIRPD,FAM102A,AMPD2,MMP9,LAT2,CUEDC1,LTB4R,IQSEC1,CA4,CTDSP1,NINJ1,IL17RA,MYD88,SLC44A2,TFEB,GBAP1,MYO1F,FGR,OSCAR,CMIP,BCL2,JARID2,GRN,PSTPIP1,BRMS1,CHST15,CST7,SLC11A1,GRK6,SLX1B-SULT1A4,ATG13,Disease
6.642333333333333,3.893,7.4315,4.954,9.067,7.090999999999999,8.6755,8.295,5.902,8.1275,10.063,6.779,10.93,7.725,12.223,8.471,8.155,12.87275,6.835,8.58,7.73,7.7545,6.4165,8.599,5.88625,9.2525,8.666,6.917,9.096,6.580333333333333,6.794,7.358999999999999,5.46,7.484,7.889666666666667,8.953,6.154,4.941000000000001,5.199,8.6655,11.75,8.152,8.53,8.456,10.633,5.772,7.609,7.268333333333333,9.001000000000001,8.225,8.669,9.281,7.627,7.0045,5.81525,8.5015,11.073,6.855499999999999,12.647,7.852799999999999,5.759,6.121,6.367,3.7842,7.124,9.089,7.213,12.221,6.6515,5.464,5.704,7.864,9.844,7.9205,5.6835,6.29,8.352,5.9825,8.979,9.432,8.55375,10.932,8.335999999999999,7.282999999999999,6.731,10.675,9.007,6.119,6.276,4.9665,6.102333333333333,8.819333333333333,8.545,7.191,7.1690000000000005,10.612,6.426833333333334,8.16075,7.960333333333334,7.036666666666666,IPD
6.507000000000001,3.75,7.2695,4.708,8.685,7.452500000000001,8.696,8.471,6.167,7.9605,10.131,7.298666666666667,11.224,7.759,12.476,8.173,7.319,12.95025,7.062,8.449,8.263,7.59,6.6455,8.273,6.13875,9.5915,8.851,6.769,9.375,6.912333333333334,6.6375,7.216333333333334,6.122,7.55025,7.898333333333333,9.064,5.94675,4.934,5.744,8.9275,11.505,8.342,8.916,8.34125,10.546,5.592,7.405,7.411666666666666,8.826,7.898,8.248,9.444,8.087,7.7565,5.6765,8.5945,10.66,6.647,12.7175,7.702799999999999,6.2275,5.988,6.417,3.5624,7.058,9.219,7.655,11.604,6.769,5.655,5.958,8.357,9.166,7.5815,5.685499999999999,6.430666666666667,8.474499999999999,6.287,9.021,9.26,8.75275,11.325,8.4375,7.3375,6.7045,10.719,9.319,6.692,6.303,5.43625,6.524,9.086666666666666,8.244,7.419,7.4845,9.697,6.002666666666666,8.1975,8.170333333333334,7.171666666666667,CONTROL
5.846333333333334,4.117,7.229,4.702,8.471,6.8045,8.615499999999999,7.991,6.599,8.0345,9.484,7.213999999999999,11.03,7.8,12.349,7.281499999999999,7.539,12.308,7.242,8.348,8.031,7.7925,6.582000000000001,8.252,5.83625,9.419,8.301,6.994,9.164,7.062,6.9005,7.016666666666666,5.7745,7.32525,7.319333333333334,9.078,6.12975,5.0865,5.795,7.8425,10.844,7.973,8.653,7.44925,10.255,5.783,7.252,6.888333333333333,8.2485,7.755,7.936,8.939,6.939,7.4465,5.7065,8.5505,10.331,6.5695,12.2545,7.762399999999999,6.093,5.985666666666667,6.512,3.5658000000000003,7.278,8.629999999999999,7.48,10.869,6.539,5.52,5.904999999999999,8.219,9.046,7.4695,5.888,5.887333333333333,8.101,6.0725,8.93,9.066,8.239,10.423,7.967,7.616,6.6845,10.498,8.983,6.043,6.676333333333333,5.40825,6.694,8.743666666666668,7.765,7.709,6.93,9.365,6.195,8.081,7.901333333333333,7.147000000000001,CONTROL
6.2090000000000005,3.671,8.4755,5.182,9.829,8.5335,9.519,9.225,6.599,9.0025,11.003,8.351,12.164,9.397,12.828,10.021,8.465,12.815,7.932,9.935,9.075,8.3855,7.6635,9.285,6.22075,10.928,9.762,8.143,10.033,7.87,8.1845,8.133666666666667,7.076499999999999,8.972,8.639000000000001,10.25,7.13625,7.172499999999999,6.057,9.316,12.1,8.791,9.816,9.05375,11.464,6.486,8.916,8.182333333333334,9.675,9.385,9.03,10.331,9.238,8.736,6.18825,9.374,11.902,7.618,13.14,9.2096,7.0835,7.234999999999999,7.708,3.4314,8.573,10.104500000000002,8.587,11.862,5.8655,6.253,5.227,9.572,11.604,8.033,6.3195,7.303666666666667,9.421,7.532500000000001,9.838,10.347,9.71075,11.639,9.2025,8.256,7.7125,11.467,9.999,7.855,7.444666666666667,5.246499999999999,7.849,10.082666666666666,9.11,7.424,8.159500000000001,10.418,7.332333333333334,8.72975,8.544666666666666,7.87,IPD
6.486999999999999,3.945,7.131,6.069,8.274,7.369,8.5805,8.483,7.247,7.861499999999999,10.013,7.333000000000001,11.337,7.824,12.048,7.854,7.098,12.50125,6.867,8.383,7.926,7.746,6.76,8.044,6.1185,9.5825,8.661,7.072,9.064,6.786666666666666,6.6815,7.025333333333333,5.839,7.41125,7.504,8.893,5.85925,6.209,6.518,8.58,11.328,8.521,8.765,7.97025,10.477,6.923,7.77,7.741333333333333,8.7725,7.925,7.835,9.21,8.039,8.241,5.6425,8.816500000000001,10.03,6.467,12.4565,7.766,5.6945,6.277,6.836,3.4208,7.501,8.972999999999999,7.719,11.469,6.763999999999999,5.442,5.843999999999999,8.258,9.471,7.3645,5.9545,6.052333333333333,8.5895,6.088,9.193,8.814,8.6495,11.339,8.347999999999999,7.33,6.634499999999999,10.475,9.732,6.533,6.899,5.395,7.022333333333333,8.953666666666667,7.505,7.411,7.5975,9.584,6.122166666666666,8.15625,7.619666666666667,7.110333333333333,IPD
6.270666666666666,4.375,6.8075,4.843,8.152,6.972,8.2045,7.951,6.078,7.742000000000001,9.511,6.770666666666666,10.757,7.245,11.756,7.7235,7.1,12.58675,7.065,7.943,8.133,7.689999999999999,6.579,7.991,5.95375,9.207,8.199,6.583,9.003,6.774666666666666,6.779,6.808666666666667,5.7475000000000005,7.3985,7.275333333333333,8.584,5.71175,4.9265,5.869,7.980499999999999,10.702,8.176,8.362,6.95775,10.084,5.554,7.239,6.958333333333333,8.1995,7.395,7.646,9.018,6.985,7.613,5.47675,8.405,10.105,6.1505,12.18,7.4194,5.987,6.173333333333333,6.094,3.451,6.825,8.5135,7.369,10.798,6.817,5.189,5.7885,7.85,8.316,7.313,5.5795,5.5120000000000005,8.2475,5.1175,8.754,8.765,8.121749999999999,11.024,8.0155,7.359999999999999,6.449,10.167,9.005,5.911,6.343333333333334,5.3675,6.5186666666666655,8.552666666666667,7.767,7.413,7.2535,9.817,5.839333333333333,7.962,7.482666666666667,7.199666666666666,IPD
6.628666666666667,4.377,7.9305,4.741,8.985,7.8245,9.343,8.796,5.835,8.6005,10.463,7.8965,11.627,8.923,12.652,8.7,7.51,13.11925,7.702,8.385,9.021,7.91,7.4925,8.679,6.33675,10.1535,9.204,7.764,9.791,7.467333333333333,7.418,7.500333333333333,6.520999999999999,8.424,8.398333333333333,9.572,6.66425,6.472,5.618,9.723,12.015,8.481,9.4,8.8735,10.887,5.187,7.535,8.223999999999998,9.171,8.497,8.659,9.752,7.991,8.6355,5.88475,9.168,11.37,6.995,12.79,8.68,6.7995,6.681,7.129,3.4028,7.401,9.735,8.069,11.991,6.026,6.36,5.6370000000000005,8.752,11.192,8.142,5.845000000000001,6.835000000000001,8.9925,6.7785,9.542,9.805,9.4485,11.542,8.7985,7.712,7.2435,11.385,9.794,7.399,7.002,4.94275,7.283333333333334,9.627666666666668,8.406,7.517,7.668,9.217,6.316333333333334,8.365,8.062,7.331333333333333,CONTROL
7.93,4.788,8.0885,5.099,9.293,7.683,9.3435,9.149,6.632,8.699,10.655,8.422666666666666,11.666,8.509,12.884,9.331,8.169,13.10375,7.61,8.759,8.803,8.0565,7.24,8.84,6.16375,9.7255,9.268,7.584,9.369,7.483,7.650499999999999,7.787,5.8355,8.41525,8.291666666666666,9.773,6.76825,5.6685,6.114,9.507,12.12,8.538,9.204,8.750499999999999,10.935,5.865,7.633,8.091,9.1725,8.832,8.713,9.546,8.8,8.309999999999999,5.993,9.0255,10.95,7.162,13.001,8.573599999999999,6.862,7.006333333333333,6.77,3.2326,7.626,9.6145,8.08,11.97,7.3535,6.089,5.6855,9.45,10.776,8.459,5.981,6.847,8.9955,7.337,9.716,9.959,9.096,11.532,8.8155,7.8135,7.224,11.294,9.841,7.0,6.691666666666666,4.8795,6.992666666666666,9.444333333333333,8.675,7.499,7.8465,10.291,6.761500000000001,8.32225,8.376666666666667,7.319666666666666,IPD
7.131333333333333,5.681,7.37,5.716,8.368,7.3965,8.552,8.445,6.971,7.830999999999999,9.608,7.248666666666668,11.086,7.7,12.401,7.4925,7.064,12.6605,7.279,8.162,8.417,7.7625,6.660500000000001,8.203,6.01125,9.4655,8.262,6.904,9.255,6.873666666666666,7.1,7.153333333333333,6.259,7.563000000000001,7.875666666666667,9.138,5.866,5.686999999999999,6.344,8.3205,11.062,8.37,8.611,7.8075,10.417,6.704,7.456,7.291,8.6015,7.655,7.979,9.042,7.412,7.5015,5.61675,8.857,10.035,6.5665,12.563,7.645,6.1945,6.153666666666667,6.518,3.4968000000000004,7.135,8.836,7.41,10.84,7.093500000000001,6.049,5.8265,8.026,10.002,7.393,5.988,6.281333333333333,8.343,5.9435,9.331,8.396,8.53925,11.035,8.2535,7.446,7.0215,10.032,9.445,6.455,6.407,5.39075,6.558333333333333,8.998,7.863,7.435,7.6655,10.148,6.217333333333333,8.2615,7.678333333333334,7.093,IPD
6.871333333333332,4.437,7.7275,4.985,8.621,7.866,9.0105,8.878,6.908,8.4275,10.441,7.435166666666666,11.701,8.198,12.891,8.183,8.077,12.96175,7.706,8.712,8.986,7.9355,7.0920000000000005,8.656,6.1485,10.3245,8.693,7.148,9.607,7.544999999999999,7.433,7.725333333333334,6.028499999999999,7.8045,8.066999999999998,9.145,6.13675,4.992,5.852,8.779,11.537,8.404,9.114,8.05275,10.764,5.966,7.579,7.667999999999999,8.970500000000001,8.042,8.446,9.559,7.713,8.044500000000001,5.81625,8.8905,10.795,6.721,12.8755,8.2186,6.5875,6.634333333333333,6.507,3.425,7.64,9.09,7.713,11.958,7.0815,5.986,5.769500000000001,8.13,10.792,7.6615,5.973,6.761333333333333,8.5055,6.4305,9.303,9.263,9.01225,11.419,8.4785,7.9975,7.121499999999999,10.992,9.974,6.985,6.982333333333333,5.3375,6.819,9.551666666666668,8.408,7.787,7.4215,10.574,6.501,8.41525,7.898666666666667,7.234666666666667,IPD
6.826999999999999,4.278,7.694000000000001,4.86,9.04,7.4345,8.8125,8.661,6.63,8.2845,10.314,7.294833333333333,11.323,7.935,12.352,7.673,7.552,12.879,7.55,8.644,8.277,7.910500000000001,6.913,8.604,6.10275,9.689,8.613,6.791,9.32,7.002666666666666,7.1795,7.414999999999999,5.7395,7.6715,7.877,9.319,6.35375,4.5345,5.61,9.0555,11.627,8.164,8.796,8.36625,10.62,6.033,7.652,7.417999999999999,8.762,8.279,8.337,9.526,7.971,8.0795,5.96675,8.606000000000002,10.63,6.8115000000000006,12.636,8.1072,5.941000000000001,6.365666666666667,6.61,3.4885999999999995,6.925,9.149,7.631,11.729,7.311999999999999,5.83,5.681,8.182,10.0,7.8515,5.8715,6.433333333333334,8.509,6.015499999999999,9.299,9.442,8.7805,11.213,8.695,7.545999999999999,6.746499999999999,10.723,9.206,6.755,6.515666666666667,5.095750000000001,6.644333333333333,9.090000000000002,8.237,7.536,7.5885,9.721,6.37,8.37725,8.386333333333333,7.284333333333333,IPD
6.527666666666666,4.321,6.879,5.238,8.529,7.0235,8.447,8.27,6.435,7.834,9.724,6.860166666666667,11.277,7.195,12.237,7.5525,7.308,12.68325,7.173,8.49,7.919,7.9595,6.6075,8.396,5.9775,9.4105,8.267,6.636,9.246,7.073333333333333,7.0195,7.357666666666667,5.351,7.3995,7.534,8.676,6.0605,4.842499999999999,5.541,8.3705,11.047,8.257,8.735,7.75225,10.443,5.262,7.268,7.022666666666667,8.461,7.912,7.889,9.172,7.634,7.4625,5.7535,8.5405,9.994,6.4615,12.448,7.794,5.7915,6.5393333333333326,6.268,3.674,7.017,8.681000000000001,7.41,11.33,7.057,5.895,5.9115,8.131,9.013,7.502499999999999,6.085,5.924333333333333,8.26,5.884,9.034,9.142,8.3615,10.889,8.3505,7.459,6.799,10.511,8.965,5.991,6.707333333333334,5.209,6.3773333333333335,8.655333333333333,7.931,7.769,7.1575,9.816,5.904166666666666,8.324,7.817333333333333,7.212333333333333,CONTROL
6.971666666666667,4.615,7.653,4.953,9.24,7.69,9.268,8.81,6.481,8.6335,10.426,7.737166666666667,11.191,8.395,12.538,9.296,7.698,13.16775,7.273,8.555,8.778,7.882,6.9855,8.617,6.2005,9.937,9.16,7.188,9.486,7.210333333333334,7.4025,7.629333333333332,6.321,8.25825,7.976333333333334,9.496,6.40225,4.8035,5.583,9.4085,11.891,8.198,9.066,8.98925,11.0,6.152,7.551,7.721333333333334,9.042,8.594,8.572,9.775,8.586,8.2365,5.858499999999999,8.8435,11.245,6.8835,12.9615,8.4064,6.33,6.44,6.509,3.3982,7.32,9.8145,7.908,11.951,7.2435,5.722,5.692,8.796,11.258,8.2055,5.8315,6.807,8.96,6.779,9.368,9.539,9.2255,11.642,8.937999999999999,7.5685,6.754,11.256,9.643,6.795,6.501666666666666,4.95,6.896333333333334,9.294333333333334,8.576,7.349,8.107,10.167,6.237833333333334,8.3555,7.912666666666666,7.406333333333333,CONTROL
6.392333333333333,4.088,7.6065,4.522,9.044,7.446,8.7535,8.544,5.41,8.0335,10.365,7.433499999999999,11.082,8.045,12.524,8.1915,7.603,12.89025,7.103,8.612,8.371,7.7295,6.792,8.601,6.10925,9.366,8.73,7.024,9.37,7.052,7.026,7.377,6.0120000000000005,7.644249999999999,7.975666666666666,9.272,6.11875,4.265,5.135,8.7395,11.657,8.317,8.891,8.356,10.773,5.058,7.188,7.089,8.903,8.176,8.243,9.398,8.271,7.7225,5.63425,8.725999999999999,10.665,6.766,12.867,7.7104,6.398999999999999,5.861666666666667,6.638,3.3624,7.191,9.2225,7.885,11.6,6.726,5.535,5.9205,8.489,10.044,7.5015,5.923500000000001,6.618666666666667,8.596,5.818,9.501,9.542,8.8255,11.235,8.632,7.486499999999999,6.916499999999999,10.836,9.487,6.675,6.368333333333333,5.019,6.429666666666666,9.053333333333333,8.511,7.453,7.4975,10.424,6.105666666666667,8.346499999999999,7.988333333333333,7.295999999999999,CONTROL
6.258333333333333,4.592,7.4755,4.941,8.763,7.7415,8.9695,8.776,5.948,8.281,10.096,7.5105,11.259,7.931,12.555,8.809000000000001,7.482,12.9695,7.534,8.262,8.34,7.8395,7.1905,8.49,6.115,9.685,9.142,6.968,9.154,7.1003333333333325,7.1645,7.160666666666667,6.0760000000000005,7.84525,8.190333333333333,9.548,5.9415,4.976,5.296,9.135,11.814,8.239,8.867,8.5235,10.422,5.097,7.923,7.683333333333334,8.961500000000001,7.919,8.502,9.508,8.002,8.0455,5.8555,8.622,10.477,6.651,12.8285,7.8026,6.0595,6.280666666666666,6.451,3.5364000000000004,7.258,9.2715,7.867,11.796,6.5455000000000005,5.875,5.6205,8.468,10.442,7.9405,5.9105,6.811666666666667,8.803,6.728,9.24,9.854,8.859,11.657,8.440000000000001,7.586,6.532,10.816,9.717,6.597,6.274000000000001,5.13625,6.675999999999999,9.163333333333334,8.364,7.337,7.878,10.179,6.384333333333333,8.313500000000001,8.176666666666668,7.170333333333333,IPD
6.739,4.474,7.631,5.135,9.324,7.809,9.0105,9.087,6.342,8.4435,10.372,8.005333333333335,11.228,8.118,12.433,9.048,8.147,13.1215,7.107,8.595,8.988,7.846500000000001,6.9485,8.607,6.06075,9.844,9.291,6.893,9.126,7.079000000000001,7.205,7.329666666666667,6.3535,8.168750000000001,7.917000000000001,9.405,6.319,5.705,5.976,9.496,12.017,8.341,8.905,8.97675,10.825,5.475,7.751,7.657666666666667,9.364,8.265,8.614,9.728,7.75,8.4315,5.999,8.666,10.992,6.929,12.7775,8.245000000000001,5.974,6.603333333333334,6.616,3.2608,6.986,9.806,7.619,12.013,6.6555,5.678,5.5,8.96,9.688,7.881499999999999,5.794499999999999,6.8116666666666665,8.6645,6.4155,9.074,9.902,8.899249999999999,11.581,8.842,7.807,6.5760000000000005,11.08,9.955,6.638,6.330666666666667,4.706,6.781666666666666,8.818666666666667,8.378,7.269,8.0125,10.068,6.433833333333333,8.193999999999999,7.784666666666666,7.321333333333333,IPD
5.9623333333333335,3.95,7.74,5.03,8.984,7.399,8.6325,8.493,6.298,8.18,10.207,7.269166666666667,11.28,7.83,12.586,8.161,7.32,12.99075,7.4,8.353,8.427,7.7445,6.8715,8.572,6.265000000000001,9.41,8.833,6.906,9.352,7.258333333333333,7.3225,7.272333333333333,5.8805,7.387,8.255,9.17,6.0760000000000005,5.013,5.641,9.209,11.801,8.256,8.806,8.3645,10.688,5.408,7.653,7.712333333333333,8.7735,7.988,8.401,9.499,7.379,7.9955,5.91,8.638,10.826,6.57,12.794,7.720400000000001,6.6495,6.081,6.604,3.5402,7.225,9.3195,7.641,11.715,7.139,5.744,5.798,8.224,9.908,7.973,5.9125,6.782,8.616499999999998,6.526999999999999,9.168,9.653,8.781,11.464,8.620999999999999,7.483,6.6285,10.84,9.424,7.41,6.335666666666666,5.05325,6.522333333333333,9.258666666666668,8.404,7.426,7.815,9.808,6.182,8.233,7.977,7.16,CONTROL
6.571666666666666,3.626,7.6395,5.007,9.338,7.775,9.0735,9.076,6.318,8.2045,10.464,7.6955,11.415,8.217,12.538,8.565999999999999,7.521,13.122,6.982,8.931,8.589,7.9125,7.321,8.463,6.18275,9.7515,9.311,7.19,9.294,7.212333333333333,7.528499999999999,7.580333333333333,6.519,7.922,8.246333333333334,9.567,6.6605,5.064,5.755,9.509,12.114,8.306,9.101,9.09675,10.883,5.888,7.772,7.887333333333333,9.1915,8.545,8.645,9.631,7.914,8.2895,5.754,8.915,10.882,6.891,12.947,7.931,6.5195,6.439666666666667,6.466,3.4982,7.192,9.8665,7.534,12.078,6.5975,5.712,5.6645,8.712,10.578,8.02,5.6635,6.646666666666667,8.839,6.614,9.584,10.066,9.0785,11.694,8.667,7.567,6.8585,11.057,9.559,7.012,6.389333333333333,5.03525,6.861,8.894666666666666,8.188,7.198,7.94,9.898,6.520833333333333,8.193,8.219666666666667,7.175,CONTROL
5.923666666666667,4.114,7.048,5.3,8.541,7.499,8.588,8.12,7.074,7.83,9.949,7.286666666666666,11.237,7.709,12.483,8.4665,7.506,12.82,7.131,8.419,8.359,7.720499999999999,6.596,8.09,5.84675,9.733,8.662,6.713,9.132,6.835666666666666,7.146000000000001,7.390666666666667,5.833,7.88525,7.389666666666667,8.965,6.08525,4.3425,5.916,8.733,11.161,8.282,8.782,8.12075,10.443,5.649,7.038,7.257666666666666,8.639,8.03,8.144,9.417,7.112,7.705,5.59125,8.5535,10.138,6.664,12.777,7.9262,6.207,6.21,6.235,3.4806,6.663,8.973,7.639,11.5,6.6565,5.666,6.28,8.21,8.921,7.425,5.4895,6.122,8.809999999999999,6.313000000000001,9.14,9.004,8.5655,11.178,8.4605,7.225,6.887499999999999,10.702,9.38,6.351,6.256666666666667,5.6795,6.740333333333333,8.908333333333333,8.032,7.404,7.462499999999999,9.969,5.819,8.30575,7.560333333333333,7.185,CONTROL
6.395666666666667,3.516,6.9675,4.763,8.806,7.3805,8.764,8.276,6.625,7.889,10.257,7.296666666666667,11.329,7.973,12.474,8.1445,7.085,12.74075,6.734,8.17,8.256,7.821,6.9735,8.197,6.14275,9.375,8.907,6.84,9.416,7.095,7.2485,7.462,5.882,7.86125,8.059,9.252,5.9275,5.1135,5.514,9.039,11.545,8.488,8.932,8.38825,10.552,5.619,7.819,7.669333333333333,8.881,7.982,8.415,9.364,7.945,7.988999999999999,5.691000000000001,8.657499999999999,10.39,6.952,12.882,7.9666,6.6235,6.569333333333333,6.457,3.6174,7.104,9.16,7.51,11.582,6.5955,5.646,5.8805,8.346,9.984,7.515000000000001,5.889,6.558666666666667,8.728,6.799,9.249,9.346,8.852,11.138,8.354,7.4705,6.888,10.839,9.294,6.734,6.514333333333333,5.5555,6.774,8.965,8.116,7.421,7.476000000000001,9.85,6.039666666666666,8.347,7.583666666666667,7.221333333333334,IPD
6.8196666666666665,5.181,7.2965,5.289,8.91,7.707,9.0405,8.89,6.302,7.875999999999999,10.179,7.629666666666666,11.648,8.28,12.836,8.5045,8.012,12.6985,6.932,8.49,8.565,7.9855,7.042999999999999,8.272,6.1425,9.8805,8.845,7.081,8.7,7.236666666666667,7.1545,7.314,5.7925,7.962,7.757333333333332,9.271,6.21575,5.6475,5.41,9.3495,11.631,7.325,8.726,7.651499999999999,10.709,5.625,8.184,7.752333333333333,8.742,8.41,8.024,9.275,7.511,7.608,5.75225,9.1335,11.093,6.9365000000000006,13.1515,8.5886,6.0825,6.565666666666666,7.136,3.636,7.06,9.3365,7.582,11.707,7.1085,6.313,5.558,8.065,6.876,7.997,5.609,6.195666666666667,8.3895,6.662,9.268,9.02,8.891,11.46,8.5785,7.67,6.9435,11.211,8.946,7.33,6.839333333333333,4.85175,6.645333333333333,9.362666666666668,8.004,7.351,7.5205,10.359,6.502833333333332,8.111,7.803,7.317,CONTROL
7.416333333333334,4.145,7.228,4.964,8.694,7.1785,8.5305,8.3,6.416,7.727,9.863,7.496666666666667,11.191,7.473,12.445,7.9985,7.164,12.72425,7.242,8.412,8.205,7.7605,6.6185,8.152,5.901,9.0585,8.706,6.782,9.263,6.841666666666666,6.967,7.1626666666666665,5.765000000000001,7.63775,7.652,8.995,6.01325,4.8315,5.256,8.622,11.317,8.36,8.696,8.154,10.569,5.466,7.083,7.158,8.7165,8.113,8.079,9.176,7.999,7.744,5.7395,8.6135,10.529,6.695,12.798,7.833,6.4645,5.928333333333334,6.293,3.5436,6.814,9.000499999999999,7.389,11.519,6.6385000000000005,5.611,5.93,8.191,10.119,7.688,5.724,6.767666666666667,8.828,6.2255,9.261,9.237,8.834,11.295,8.278500000000001,7.397500000000001,6.7620000000000005,10.746,9.393,6.444,6.349333333333334,5.1205,6.609666666666667,8.913333333333334,8.187,7.458,7.3995,10.265,5.955333333333333,8.329,8.015333333333333,7.2010000000000005,IPD
6.249333333333333,3.96,7.191000000000001,4.875,8.702,6.952999999999999,8.494,7.907,5.696,7.813,10.05,7.474833333333334,11.004,7.84,12.176,8.004,7.376,12.7885,6.501,8.257,8.188,7.786999999999999,6.952,8.378,5.91775,9.4625,8.632,6.455,9.223,7.157333333333334,6.933,7.285,5.924,8.007,7.416666666666667,9.135,5.901,5.092,5.15,8.57,11.174,8.142,8.56,8.06375,10.433,5.217,7.345,7.027333333333334,8.56,7.536,8.048,9.238,6.925,7.74,5.511,8.5435,10.377,6.9435,12.476,7.9388,6.2635,6.137666666666667,6.113,3.5414000000000003,6.945,9.0545,7.463,11.251,6.341,5.37,5.982,8.283,8.759,7.521,5.821,6.027,8.4895,5.722,9.165,9.22,8.66425,10.961,8.405000000000001,7.557500000000001,6.6255,10.755,9.166,6.293,6.304666666666667,5.285,6.7683333333333335,8.448333333333332,7.877,7.54,7.4345,9.407,5.741166666666666,8.3015,7.497333333333334,7.255666666666666,CONTROL
5.737666666666667,3.397,7.444,4.795,8.472,7.149,8.256499999999999,8.249,5.758,7.9095,9.713,7.2121666666666675,10.861,7.327,12.596,7.6185,6.953,12.77075,6.863,8.194,8.035,7.5465,6.325,8.125,6.42275,8.998000000000001,8.71,6.408,9.176,6.771333333333334,6.8765,7.166666666666667,5.8585,7.07475,7.687666666666666,8.938,5.773,3.801,5.216,8.657499999999999,11.345,8.242,8.325,7.98475,10.41,5.177,7.367,7.532,8.493500000000001,7.368,7.961,8.971,7.517,7.5465,5.5565,8.3605,10.575,6.4165,12.7565,7.4318,6.0175,6.198666666666667,5.997,3.622,6.877,8.747,7.373,11.019,6.2245,6.029,5.964,7.332,9.694,7.653,5.9355,6.205000000000001,8.401,5.9245,8.998,8.908,8.50575,11.18,7.936,7.125,6.5295000000000005,10.301,9.41,6.125,6.315,5.3265,6.106333333333333,8.825000000000001,7.687,7.404,7.485,9.475,5.956499999999999,8.05425,7.751666666666666,6.996666666666666,CONTROL
5.742,3.971,7.414,4.79,8.742,7.239000000000001,8.6845,8.525,6.186,8.301,10.174,7.155333333333334,11.024,7.68,12.557,8.3705,6.973,12.86,7.237,8.332,8.416,7.683999999999999,6.646,8.42,6.06775,9.456,8.621,6.314,8.988,6.823,7.169,7.203666666666667,5.483499999999999,7.73625,7.689,8.965,6.22225,4.220000000000001,5.588,8.6455,11.476,7.922,8.538,8.206,10.436,5.13,7.386,7.410666666666667,8.6415,8.106,7.976,9.464,6.94,7.918,5.6025,8.812000000000001,10.793,6.551,12.7025,7.95,5.9285,6.209666666666667,6.437,3.684600000000001,6.781,9.232,7.729,11.695,6.0895,5.302,6.129,8.007,10.297,7.7895,5.718999999999999,6.446666666666666,8.507,6.0815,9.28,9.385,8.693249999999999,11.097,8.5465,7.2735,6.8065,10.908,9.316,6.793,6.209,5.2095,6.5376666666666665,8.871333333333334,8.198,6.787,7.767,9.703,6.113333333333333,8.265749999999999,8.375333333333334,7.008,CONTROL
6.068666666666666,4.142,7.221999999999999,4.841,9.127,7.615,8.7405,8.638,6.286,8.094,10.339,7.640000000000001,11.261,8.079,12.569,8.849,7.63,13.08675,6.931,8.407,8.582,7.5785,6.997999999999999,8.268,6.13325,9.445,8.926,6.654,9.32,7.25,7.226,7.514666666666667,5.8555,8.026250000000001,7.981666666666666,9.19,6.0025,5.926500000000001,5.757,9.2415,11.667,8.041,8.742,8.6965,10.632,5.664,7.228,7.66,9.0555,8.297,8.398,9.591,8.338,7.8985,5.73325,8.538499999999999,10.621,6.845000000000001,12.9225,8.0876,6.2355,6.427,6.378,3.4508,6.883,9.3085,7.766,11.918,6.446,5.845,5.958,8.523,10.207,7.656,5.5945,6.814666666666667,8.7695,6.7495,9.23,9.845,8.8695,11.297,8.5695,7.249499999999999,6.577,10.809,9.714,6.435,6.317,5.2505,6.528333333333333,8.825000000000001,8.044,7.226,7.640000000000001,10.348,6.147333333333333,8.32525,7.904333333333334,7.244,CONTROL
6.932666666666666,4.613,7.041,4.871,9.099,7.3655,8.7,8.889,6.271,7.8035,10.285,7.672333333333333,11.58,8.123,12.587,8.2395,7.373,12.9085,7.001,8.309,8.305,7.685,6.931000000000001,8.23,5.893,10.021,8.948,6.575,9.316,7.213,7.168,7.652666666666666,6.189,8.01275,8.013,9.096,6.04,4.5335,5.696,9.1165,11.685,8.419,9.04,8.57,10.645,5.185,7.501,7.53,8.923,8.074,8.523,9.594,7.365,7.856999999999999,5.74925,8.786,10.224,6.701499999999999,13.0375,8.186,6.259,6.332666666666667,6.192,3.7312,7.059,9.224,7.628,12.044,6.749499999999999,5.653,5.8015,8.519,9.517,7.403499999999999,5.658,6.316,8.899000000000001,6.669499999999999,9.169,8.837,8.94825,11.619,8.564499999999999,7.4495,6.6775,10.958,9.515,6.573,6.389666666666667,5.25175,6.508,9.099333333333334,8.186,7.416,7.535,10.598,6.142333333333333,8.32225,7.662333333333334,7.228000000000001,CONTROL
