Gene,log2FC,p_value,FDR
ENSG00000258584,-0.3396348215831049,0.08227686582718163,0.49251181638147484
ENSG00000198839,0.6231192682410036,0.0869578500110557,0.49251181638147484
ENSG00000227948,-0.25606875005151114,0.09150126046506016,0.49251181638147484
ENSG00000169194,0.5371746628580591,0.08599272108841467,0.49251181638147484
ENSG00000100220,0.3497595015531445,0.08121596462021947,0.49251181638147484
ENSG00000243519,-0.29785178581730803,0.08909734729502876,0.49251181638147484
ENSG00000129467,0.37546344536994525,0.08448945462398952,0.49251181638147484
ENSG00000196943,0.35290644387679926,0.09060337226177383,0.49251181638147484
ENSG00000125351,0.7308118887781294,0.06303767697669858,0.49251181638147484
ENSG00000152409,0.8190054111196874,0.06348340856937816,0.49251181638147484
ENSG00000033100,0.32602809044353265,0.08276236869851777,0.49251181638147484
ENSG00000033050,0.3609944438376562,0.08128325474285923,0.49251181638147484
ENSG00000162817,0.45441110615851166,0.07319437963970118,0.49251181638147484
ENSG00000228487,0.6123157098927492,0.0873165989247937,0.49251181638147484
ENSG00000136854,0.4886457913756326,0.07176862143196788,0.49251181638147484
ENSG00000201302,0.49589569006098655,0.06378694949634582,0.49251181638147484
ENSG00000212335,0.29874687506009634,0.09129236713781184,0.49251181638147484
ENSG00000129680,0.4467994978260279,0.08801612794525643,0.49251181638147484
ENSG00000230162,0.6927280466727841,0.09009922269295463,0.49251181638147484
ENSG00000214223,0.9029685800383056,0.06763664080485121,0.49251181638147484
ENSG00000128573,0.3474937501201927,0.08883547823764429,0.49251181638147484
ENSG00000077420,0.3531417699602226,0.08092267823677127,0.49251181638147484
ENSG00000268034,0.7165276361291539,0.06234396299822389,0.49251181638147484
ENSG00000204978,-0.36928035724587943,0.08451148667008554,0.49251181638147484
ENSG00000252644,-0.29785178581730803,0.08909734729502876,0.49251181638147484
ENSG00000227742,0.25,0.0818642311656944,0.49251181638147484
ENSG00000146802,0.7766974452992859,0.07154842917450173,0.49251181638147484
ENSG00000214188,-0.25606875005151114,0.09150126046506016,0.49251181638147484
ENSG00000066455,0.4917190658304502,0.08353025872919376,0.49251181638147484
ENSG00000123268,0.6645861106931674,0.09011767145331988,0.49251181638147484
ENSG00000228638,0.5783276387414062,0.06835361931209658,0.49251181638147484
ENSG00000265078,-0.21428571428571427,0.08227686582718167,0.49251181638147484
ENSG00000173473,0.4379770887558543,0.06719258578843067,0.49251181638147484
ENSG00000148459,0.5438917242101668,0.06950370293351607,0.49251181638147484
ENSG00000156253,0.3513613651469196,0.08553580307196526,0.49251181638147484
ENSG00000186687,0.6597416037519821,0.07278234078410283,0.49251181638147484
ENSG00000198108,0.6266292435829093,0.09134190936605711,0.49251181638147484
ENSG00000015133,0.42091505645064053,0.07897441171919817,0.49251181638147484
ENSG00000266343,-0.5509371076223611,0.08981658029971831,0.49251181638147484
ENSG00000071243,0.6083715920414674,0.06476564867516396,0.49251181638147484
ENSG00000171970,0.5166751799935474,0.06915075591810162,0.49251181638147484
ENSG00000165533,0.6002636574122193,0.07383825678420138,0.49251181638147484
ENSG00000165521,0.659465933044296,0.08626551479401377,0.49251181638147484
ENSG00000260051,0.44964721427368914,0.06532024816546093,0.49251181638147484
ENSG00000272516,0.46160044655734933,0.07164822376809975,0.49251181638147484
ENSG00000114302,0.45219631202725985,0.07084849593577942,0.49251181638147484
ENSG00000203428,-0.25606875005151114,0.09150126046506016,0.49251181638147484
ENSG00000050405,0.7366136430983818,0.07356372461564702,0.49251181638147484
ENSG00000117009,0.5711101944423946,0.07196636185397169,0.49251181638147484
ENSG00000225554,0.4984425597126837,0.06300955662108165,0.49251181638147484
ENSG00000167110,0.4043889896314319,0.0722673174266355,0.49251181638147484
ENSG00000127311,0.6122974152387677,0.07715638136469856,0.49251181638147484
ENSG00000249825,0.5305175593534655,0.062247611460766225,0.49251181638147484
ENSG00000145113,0.7512535993999099,0.08965895201403216,0.49251181638147484
ENSG00000089041,0.744669753623743,0.07707357174579849,0.49251181638147484
ENSG00000272870,0.6446473981116312,0.08992995617930996,0.49251181638147484
ENSG00000189067,0.3455094356453614,0.0732405660645615,0.49251181638147484
ENSG00000207605,-0.25606875005151114,0.09150126046506016,0.49251181638147484
ENSG00000263717,0.396240625180289,0.0818642311656944,0.49251181638147484
ENSG00000142039,0.2708346015712433,0.08252201000310118,0.49251181638147484
ENSG00000110911,0.4420760874470604,0.07555543908438528,0.49251181638147484
ENSG00000259922,0.8345278570895145,0.06336587233241385,0.49251181638147484
ENSG00000100764,0.28889716311170055,0.06720064004457359,0.49251181638147484
ENSG00000196498,0.39356129809881324,0.06198653097534848,0.49251181638147484
ENSG00000102870,0.4358552858855447,0.07473801034023031,0.49251181638147484
ENSG00000253593,-0.29785178581730803,0.08909734729502876,0.49251181638147484
ENSG00000235813,-0.29785178581730803,0.08909734729502876,0.49251181638147484
ENSG00000140694,0.3944022933844824,0.06515695575617814,0.49251181638147484
ENSG00000263257,-0.21428571428571427,0.08227686582718167,0.49251181638147484
ENSG00000175595,0.5928123486116581,0.0822968859476303,0.49251181638147484
ENSG00000163399,0.36382237198961676,0.08378208050911465,0.49251181638147484
ENSG00000050438,0.5230509566443704,0.07642560447480132,0.49251181638147484
ENSG00000238246,0.7898922377169248,0.07035237990555299,0.49251181638147484
ENSG00000172037,0.7168042018142593,0.06793770186044062,0.49251181638147484
ENSG00000165985,0.862907936855704,0.09108935920214324,0.49251181638147484
ENSG00000261156,-0.25606875005151114,0.09150126046506016,0.49251181638147484
ENSG00000148484,0.31630362642952115,0.06206521078795664,0.49251181638147484
ENSG00000213579,-0.29785178581730803,0.08909734729502876,0.49251181638147484
ENSG00000228600,-0.29785178581730803,0.08909734729502876,0.49251181638147484
ENSG00000232884,0.7805566573379376,0.07711451516361828,0.49251181638147484
ENSG00000155304,0.8559945906553663,0.06837128730006982,0.49251181638147484
ENSG00000170044,-0.29785178581730803,0.08909734729502876,0.49251181638147484
ENSG00000144802,0.6497395935651493,0.06791977806167888,0.49251181638147484
ENSG00000182504,0.7177441145472256,0.08083858340871025,0.49251181638147484
ENSG00000225951,0.6926312257949928,0.06690209342651807,0.49251181638147484
ENSG00000245680,0.500151327264108,0.08561626361649637,0.49251181638147484
ENSG00000163507,0.647847387287487,0.0863117379513602,0.49251181638147484
ENSG00000114446,0.7601054572209467,0.07744791058244921,0.49251181638147484
ENSG00000116984,0.7308880963083917,0.06205013259369094,0.49251181638147484
ENSG00000135503,0.4246018355862322,0.08462087428049471,0.49251181638147484
ENSG00000257851,-0.29785178581730803,0.08909734729502876,0.49251181638147484
ENSG00000086619,0.7469526542140823,0.06653009945508818,0.49251181638147484
ENSG00000168944,0.8403156713462412,0.07868981805896129,0.49251181638147484
ENSG00000064652,0.6080896204404347,0.07297112432082042,0.49251181638147484
ENSG00000260686,0.9648366600980216,0.07437939425292002,0.49251181638147484
ENSG00000205302,0.5544484629630002,0.06768313663144075,0.49251181638147484
ENSG00000134744,0.5503959915471865,0.0773587629628352,0.49251181638147484
ENSG00000003756,0.4787064759157751,0.06788580391468246,0.49251181638147484
ENSG00000004534,0.36754653659915526,0.0843109111557841,0.49251181638147484
ENSG00000176244,0.45765442469413947,0.08824395216613197,0.49251181638147484
ENSG00000187522,0.6020453282517924,0.08299643347404927,0.49251181638147484
ENSG00000233622,0.5202795658550325,0.07967035777667178,0.49251181638147484
ENSG00000223284,-0.25606875005151114,0.09150126046506016,0.49251181638147484
ENSG00000105245,0.352476085786674,0.09142902019418359,0.49251181638147484
ENSG00000230698,-0.3396348215831049,0.08227686582718163,0.49251181638147484
ENSG00000151474,0.40699841949945625,0.07531874127042341,0.49251181638147484
ENSG00000162378,0.5401806393958326,0.08536005836576738,0.49251181638147484
ENSG00000162377,0.47948225192124294,0.07906969218867829,0.49251181638147484
ENSG00000229413,0.3807824128409676,0.09011987072638994,0.49251181638147484
ENSG00000154736,0.919914529155355,0.08372796020922303,0.49251181638147484
ENSG00000232692,-0.25606875005151114,0.09150126046506016,0.49251181638147484
ENSG00000273492,-0.25606875005151114,0.09150126046506016,0.49251181638147484
ENSG00000186496,0.5701964556529262,0.08285316249598429,0.49251181638147484
ENSG00000257267,0.59865746428191,0.06474871378515233,0.49251181638147484
ENSG00000268573,0.585173661554014,0.07962692459649132,0.49251181638147484
ENSG00000166974,0.3388662108619389,0.08293685997752377,0.49251181638147484
ENSG00000186591,0.3870745381667948,0.06597936943365544,0.49251181638147484
ENSG00000070778,0.5993837401102335,0.06259584157810842,0.49251181638147484
ENSG00000239665,0.39208459710901167,0.06263894548486264,0.49251181638147484
ENSG00000232352,0.6244540180546023,0.06691090075949552,0.49251181638147484
ENSG00000100462,0.34910889671002554,0.08841029882354215,0.49251181638147484
ENSG00000100294,0.2565328758786185,0.08596599733709556,0.49251181638147484
ENSG00000229608,0.46160044655734933,0.07164822376809975,0.49251181638147484
ENSG00000240237,0.396240625180289,0.0818642311656944,0.49251181638147484
ENSG00000165071,0.494750983871711,0.07945830631829563,0.49251181638147484
ENSG00000240674,-0.3396348215831049,0.08227686582718163,0.49251181638147484
ENSG00000266753,0.39288843439491483,0.0902646601157101,0.49251181638147484
ENSG00000114354,0.38070399376380415,0.07174898845668115,0.49251181638147484
ENSG00000161405,0.8275657321451613,0.07054835825610621,0.49251181638147484
ENSG00000265178,-0.37511636909913026,0.06296522094272444,0.49251181638147484
ENSG00000127663,0.3854009557280609,0.06687636536489715,0.49251181638147484
ENSG00000264899,-0.5292963521702974,0.06245664830786597,0.49251181638147484
ENSG00000167632,0.3286774004169235,0.09062830482357964,0.49251181638147484
ENSG00000254258,0.7319644615466936,0.0873136303344263,0.49251181638147484
ENSG00000183955,0.3456958790585958,0.07444064225639839,0.49251181638147484
ENSG00000214650,-0.6615899166113135,0.08574039145506487,0.49251181638147484
ENSG00000221331,0.25,0.0818642311656944,0.49251181638147484
ENSG00000183049,0.3635102866602935,0.08219071355619594,0.49251181638147484
ENSG00000265824,-0.21428571428571427,0.08227686582718167,0.49251181638147484
ENSG00000189182,-0.7914778762254379,0.07839532923077602,0.49251181638147484
ENSG00000170484,-0.8868969491394489,0.07748231441298786,0.49251181638147484
ENSG00000260549,-0.7847796990025842,0.0886318948381862,0.49251181638147484
ENSG00000167005,0.6644037409899823,0.0893027583425758,0.49251181638147484
ENSG00000162885,0.8748282143390971,0.07668866910351703,0.49251181638147484
ENSG00000158623,0.5343860376873142,0.06772909661328581,0.49251181638147484
ENSG00000145782,0.6636491849084614,0.06288224631079647,0.49251181638147484
ENSG00000129596,0.8351693097223171,0.08554511603318388,0.49251181638147484
ENSG00000258912,0.29874687506009634,0.09129236713781184,0.49251181638147484
ENSG00000258501,0.4922408829673765,0.08602324222408524,0.49251181638147484
ENSG00000268366,0.6556167657480731,0.08356910035260753,0.49251181638147484
ENSG00000180185,0.3340347049728072,0.07061718627758654,0.49251181638147484
ENSG00000261207,0.7669639582596353,0.07580788146006776,0.49251181638147484
ENSG00000258766,0.25,0.0818642311656944,0.49251181638147484
ENSG00000127377,1.0264843694320558,0.07956022732221868,0.49251181638147484
ENSG00000213203,0.3364273621809737,0.08697584351720926,0.49251181638147484
ENSG00000186063,0.5800987019624433,0.0905016657279101,0.49251181638147484
ENSG00000229399,0.5528925199322348,0.0715309239769261,0.49251181638147484
ENSG00000174173,0.5638492122068195,0.08687942972913014,0.49251181638147484
ENSG00000214546,0.3474937501201927,0.08883547823764429,0.49251181638147484
ENSG00000186416,0.6350952226504019,0.07763953338232935,0.49251181638147484
ENSG00000077721,0.47490732200555286,0.0684869970913628,0.49251181638147484
ENSG00000214105,0.7538816249417939,0.06413786502093276,0.49251181638147484
ENSG00000198521,0.5780162701973719,0.07910933587047857,0.49251181638147484
ENSG00000081026,0.6781092940981308,0.07146930263679274,0.49251181638147484
ENSG00000272091,0.5666348902096878,0.07013780687367167,0.49251181638147484
ENSG00000116212,0.37829416856146114,0.06505605417857406,0.49251181638147484
ENSG00000047188,0.7425871111582776,0.06586869653089304,0.49251181638147484
ENSG00000205060,0.5303189320309469,0.06842659043828783,0.49251181638147484
ENSG00000106459,0.38475143802428224,0.06983436723132787,0.49251181638147484
ENSG00000168273,0.522919278855758,0.06554710396015423,0.49251181638147484
ENSG00000239557,0.6747708094146363,0.08324390538959915,0.49251181638147484
ENSG00000123349,0.5513420619514875,0.08279548447641284,0.49251181638147484
ENSG00000214961,0.45689226214514733,0.07492303499155739,0.49251181638147484
ENSG00000022567,0.45774338039570317,0.07856541553837484,0.49251181638147484
ENSG00000111358,0.645912533261602,0.08086218510519635,0.49251181638147484
ENSG00000100836,0.34866532928272775,0.07485730165343886,0.49251181638147484
ENSG00000100813,0.39245117971369403,0.06805435759881284,0.49251181638147484
ENSG00000225646,-0.21428571428571427,0.08227686582718167,0.49251181638147484
ENSG00000156531,0.8663740584331947,0.07052607698496688,0.49251181638147484
ENSG00000063046,0.4403724363557995,0.0771639543808883,0.49251181638147484
ENSG00000152904,0.46160161217250195,0.07840462108270298,0.49251181638147484
ENSG00000232686,0.5638023810897439,0.07425433287716043,0.49251181638147484
ENSG00000173726,0.5329479557603634,0.07123279439924364,0.49251181638147484
ENSG00000170525,0.475351505358411,0.0846296108961807,0.49251181638147484
ENSG00000258082,0.5050942812263282,0.0709203997799841,0.49251181638147484
ENSG00000180530,0.7451868751791668,0.07659884747733918,0.49251181638147484
ENSG00000136802,0.3656870903328038,0.08887234201341872,0.49251181638147484
ENSG00000167136,0.34061120723619087,0.08301524988316186,0.49251181638147484
ENSG00000160447,0.5240691054300095,0.0844388738018211,0.49251181638147484
ENSG00000154165,0.8269139096265739,0.06663818773812077,0.49251181638147484
ENSG00000270120,0.7372149735696554,0.08321955862783591,0.49251181638147484
ENSG00000167208,0.2758707976397723,0.09140490938053045,0.49251181638147484
ENSG00000255566,0.5031507441248858,0.08671844434187138,0.49251181638147484
ENSG00000177150,0.5399366482897259,0.08501225171002974,0.49251181638147484
ENSG00000197111,0.3038102177451787,0.06546349439367645,0.49251181638147484
ENSG00000162402,0.43772926559059755,0.0724836125720993,0.49251181638147484
ENSG00000215883,0.6024315869589065,0.07836294994517778,0.49251181638147484
ENSG00000243317,0.21440986626639535,0.08117318423371307,0.49251181638147484
ENSG00000155561,0.42788082090903856,0.06425002178693091,0.49251181638147484
ENSG00000272941,0.4365171333622202,0.0685552965573813,0.49251181638147484
ENSG00000122783,0.30547402991589223,0.082854066889481,0.49251181638147484
ENSG00000129625,0.5001604214985775,0.06494393037765522,0.49251181638147484
ENSG00000143674,1.0415241481282251,0.08963774339437806,0.49251181638147484
ENSG00000108021,0.6570564757439126,0.08025595991467431,0.49251181638147484
ENSG00000016864,0.4648731518897353,0.0730096449123796,0.49251181638147484
ENSG00000172716,0.5679287300986857,0.07703527828259926,0.49251181638147484
ENSG00000162290,0.5171098070096463,0.07952217799927183,0.49251181638147484
ENSG00000211652,-0.6623796260046726,0.06442528487638549,0.49251181638147484
ENSG00000134758,0.8696522832750091,0.06491498223394024,0.49251181638147484
ENSG00000164211,0.8309312094080754,0.07530663366369014,0.49251181638147484
ENSG00000121060,0.4424658492215965,0.07247499429129606,0.49251181638147484
ENSG00000214226,0.5189650649990929,0.08935915924359457,0.49251181638147484
ENSG00000160886,-0.29785178581730803,0.08909734729502876,0.49251181638147484
ENSG00000225918,0.396240625180289,0.0818642311656944,0.49251181638147484
ENSG00000196453,0.2987536352137701,0.08737267469178071,0.49251181638147484
ENSG00000133997,0.3075437055235213,0.08509368861531154,0.49251181638147484
ENSG00000257354,0.751540316850605,0.08225342387250922,0.49251181638147484
ENSG00000061987,0.6844749333935898,0.07761556375409255,0.49251181638147484
ENSG00000125691,0.8318422388705287,0.08882358918119417,0.49251181638147484
ENSG00000080200,0.7366003464763908,0.0816923122210419,0.49251181638147484
ENSG00000242457,0.6490257044131184,0.07633237753492497,0.49251181638147484
ENSG00000169379,1.1277366984109332,0.07684490093451798,0.49251181638147484
ENSG00000133574,0.36353204070182876,0.06830835169954862,0.49251181638147484
ENSG00000267385,0.8032254397583607,0.0790532357751731,0.49251181638147484
ENSG00000133256,0.37792052741047577,0.06627583370841199,0.49251181638147484
ENSG00000237440,0.8064260265037442,0.0644047975382394,0.49251181638147484
ENSG00000173218,0.5739755712581367,0.0650969172192488,0.49251181638147484
ENSG00000134198,0.6354276874758256,0.06657077063276076,0.49251181638147484
ENSG00000085185,0.41698297075024904,0.08206018722583719,0.49251181638147484
ENSG00000185433,0.29874687506009634,0.09129236713781189,0.49251181638147484
ENSG00000159398,-0.3396348215831049,0.08227686582718163,0.49251181638147484
ENSG00000151240,0.796398776081582,0.07676690176979241,0.49251181638147484
ENSG00000148408,-0.586331768613749,0.08759763125479103,0.49251181638147484
ENSG00000264028,0.29874687506009634,0.09129236713781189,0.49251181638147484
ENSG00000162600,0.5893520787663293,0.07637940764774817,0.49251181638147484
ENSG00000181751,0.7659541933119671,0.06978231805884215,0.49251181638147484
ENSG00000157800,0.7646311543578959,0.06541557172584468,0.49251181638147484
ENSG00000223416,-0.3922752211664053,0.08851859247899145,0.49251181638147484
ENSG00000143633,0.5942841572223276,0.08277711353987185,0.49251181638147484
ENSG00000173409,0.5534672714696338,0.06951042371971311,0.49251181638147484
ENSG00000163686,0.44754026164112304,0.06495926893266596,0.49251181638147484
ENSG00000213509,0.6025344842351195,0.06810788856956144,0.49251181638147484
ENSG00000174839,0.6360618559493227,0.07768487704631903,0.49251181638147484
ENSG00000168374,0.3875773319606761,0.06808767505360577,0.49251181638147484
ENSG00000257870,0.29874687506009634,0.09129236713781189,0.49251181638147484
ENSG00000173976,-0.3396348215831049,0.08227686582718163,0.49251181638147484
ENSG00000270307,-0.4866182271617121,0.08636993933786255,0.49251181638147484
ENSG00000257093,0.6040309712327385,0.0862704499148218,0.49251181638147484
ENSG00000119686,0.3679020610441919,0.06197334667685917,0.49251181638147484
ENSG00000259687,0.7986809004372333,0.069759047796871,0.49251181638147484
ENSG00000258921,0.25,0.0818642311656944,0.49251181638147484
ENSG00000135801,0.5922472476321161,0.06456008806756006,0.49251181638147484
ENSG00000168291,0.36926413048330176,0.0757264426972788,0.49251181638147484
ENSG00000006125,0.2823813167653686,0.07843081172930512,0.49251181638147484
ENSG00000266559,0.25,0.0818642311656944,0.49251181638147484
ENSG00000165675,0.5621374598340596,0.0831300443847224,0.49251181638147484
ENSG00000229702,-0.25606875005151114,0.09150126046506016,0.49251181638147484
ENSG00000130158,0.3653982186912934,0.07199916039457559,0.49251181638147484
ENSG00000197965,0.5175939713422064,0.06492460968790582,0.49251181638147484
ENSG00000238910,0.3474937501201927,0.08883547823764429,0.49251181638147484
ENSG00000108960,0.6004491109940631,0.08346291554256687,0.49251181638147484
ENSG00000163349,0.5824730746599407,0.0759101530255665,0.49251181638147484
ENSG00000250486,0.8658154652098843,0.0851961833931266,0.49251181638147484
ENSG00000198003,0.5344908398997963,0.08231481459246878,0.49251181638147484
ENSG00000205517,0.5954461003887221,0.0845960888868384,0.49251181638147484
ENSG00000250156,-0.21428571428571427,0.08227686582718167,0.49251181638147484
ENSG00000164180,0.8159272381582561,0.08497206343072423,0.49251181638147484
ENSG00000024526,0.7152772653146675,0.06231727380885257,0.49251181638147484
ENSG00000175215,0.41683237370335924,0.07065686121541834,0.49251181638147484
ENSG00000226987,0.7095997720955265,0.07924051120565008,0.49251181638147484
ENSG00000100731,0.44001793027288905,0.062476727235194394,0.49251181638147484
ENSG00000130755,0.3717439446473385,0.08635071506853628,0.49251181638147484
ENSG00000188505,-0.3396348215831049,0.08227686582718163,0.49251181638147484
ENSG00000267326,0.45765442469413947,0.08824395216613197,0.49251181638147484
ENSG00000114405,0.6431155229453425,0.07198164921732016,0.49251181638147484
ENSG00000226360,0.45534784638313397,0.06390823396326036,0.49251181638147484
ENSG00000168301,0.44873062706563616,0.07751473986342043,0.49251181638147484
ENSG00000252921,-0.25606875005151114,0.09150126046506016,0.49251181638147484
ENSG00000248489,0.7436128027863984,0.06253933268373638,0.49251181638147484
ENSG00000226660,-0.6770189907598825,0.07595057825531658,0.49251181638147484
ENSG00000252051,-0.29785178581730803,0.08909734729502876,0.49251181638147484
ENSG00000180539,0.43466968551969387,0.0637830172881404,0.49251181638147484
ENSG00000163635,0.6702470835805219,0.07223925321413091,0.49251181638147484
ENSG00000163634,0.44241137064764136,0.08640544474555599,0.49251181638147484
ENSG00000052723,0.6453224355357925,0.07708961170516426,0.49251181638147484
ENSG00000213281,0.7052359476367114,0.06655475475800196,0.49251181638147484
ENSG00000116752,0.41319686605413875,0.08705424314751253,0.49251181638147484
ENSG00000214135,0.5997647888690709,0.07757170091412724,0.49251181638147484
ENSG00000251665,-0.25606875005151114,0.09150126046506024,0.49251181638147484
ENSG00000147813,0.42890063440524884,0.07420371105850523,0.49251181638147484
ENSG00000255050,0.5843214611262715,0.0723608186343508,0.49251181638147484
ENSG00000265650,-0.25606875005151114,0.09150126046506016,0.49251181638147484
ENSG00000230289,0.7948185123850557,0.06693501444489311,0.49251181638147484
ENSG00000135506,0.3370538171242945,0.0726751070615368,0.49251181638147484
ENSG00000143753,0.383697797330699,0.0782627045140922,0.49251181638147484
ENSG00000221069,0.29874687506009634,0.09129236713781189,0.49251181638147484
ENSG00000081189,0.5740957366406718,0.07311840732968784,0.49251181638147484
ENSG00000182141,0.8333255169609917,0.08584575658336997,0.49251181638147484
ENSG00000184708,0.4606553331082379,0.07212456088857921,0.49251181638147484
ENSG00000139697,0.5635881522596513,0.06487832489456764,0.49251181638147484
ENSG00000269980,0.400948809592491,0.08838314285113585,0.49251181638147484
ENSG00000266972,0.7024476486960849,0.07126178766050241,0.49251181638147484
ENSG00000130669,0.33565193435842744,0.0894611947064136,0.49251181638147484
ENSG00000172340,0.5589097209380398,0.06333935857517911,0.49251181638147484
ENSG00000170348,0.4495696673272249,0.08548509933711493,0.49251181638147484
ENSG00000263829,-0.3396348215831049,0.08227686582718162,0.49251181638147484
ENSG00000198700,0.35478739684104,0.09152508263964441,0.49256364971091465
ENSG00000188997,0.3482317732452973,0.09158240869429642,0.49272617007207103
ENSG00000160131,0.4868577366908662,0.09163302136984515,0.49272617007207103
ENSG00000088876,0.3256419128214443,0.09162481380268203,0.49272617007207103
ENSG00000164691,0.4050283386069591,0.09159153942147084,0.49272617007207103
ENSG00000174196,0.4485678572115387,0.09164519234285412,0.49272617007207103
ENSG00000224959,0.7330490722078813,0.09161868337714137,0.49272617007207103
ENSG00000171517,0.7822267483131848,0.09164375456525796,0.49272617007207103
ENSG00000105323,0.33981169693354296,0.09167736304620913,0.49283006219389414
ENSG00000176903,0.5297287627117306,0.09169523658551394,0.4928570786964972
ENSG00000135185,0.5168656357501309,0.09173100759602824,0.4929112175922734
ENSG00000168806,0.49424297701179665,0.09173000501515141,0.4929112175922734
ENSG00000143398,0.42734627770208533,0.09179383756454577,0.49315702431269487
ENSG00000213049,0.6635125728234815,0.09180246371619494,0.49315702431269487
ENSG00000112081,0.4557918811232735,0.09181619297219283,0.49316171641084977
ENSG00000139112,0.3889007991713651,0.09188595632125095,0.4934673345148408
ENSG00000139977,0.696236152569158,0.09194417794215412,0.4937108916627903
ENSG00000260233,0.6706591752444324,0.09196557387755519,0.4937566661325255
ENSG00000087586,0.3913086785400033,0.09198469388240373,0.4937652161725873
ENSG00000227740,0.660298919914847,0.09199290946496393,0.4937652161725873
ENSG00000154174,0.5375272207480783,0.09209470144886112,0.49392831207828786
ENSG00000259431,0.4070252039737676,0.0920860822071693,0.49392831207828786
ENSG00000122483,0.6939954490729807,0.09208192490267626,0.49392831207828786
ENSG00000164707,0.4844917133643003,0.09209334011005213,0.49392831207828786
ENSG00000144040,0.3378334981499016,0.09210055046260507,0.49392831207828786
ENSG00000164123,-0.4816773045512498,0.09206807894297231,0.49392831207828786
ENSG00000139133,0.7934999002076193,0.09213882013154404,0.493955299801468
ENSG00000224186,0.6015781172294199,0.09213172193510517,0.493955299801468
ENSG00000113389,0.549079424762821,0.0921475858606765,0.493955299801468
ENSG00000161800,0.4350416232858221,0.0921570887275907,0.493955299801468
ENSG00000183248,-0.6397110859989372,0.09218005513962423,0.4939613978449469
ENSG00000203819,0.6382690594063527,0.09218397974953664,0.4939613978449469
ENSG00000120805,0.5297230875494874,0.09222913821534245,0.4940528120719029
ENSG00000234912,0.41023317487666056,0.09226543483441808,0.4940528120719029
ENSG00000256955,-0.38005729170959257,0.0922550880618672,0.4940528120719029
ENSG00000128342,0.4671762008508167,0.09226408136009172,0.4940528120719029
ENSG00000141720,0.32072543671772635,0.09224512786315194,0.4940528120719029
ENSG00000075568,0.4177591991380094,0.09238576054637733,0.4945590511191154
ENSG00000259488,0.726229240491824,0.09238338487626313,0.4945590511191154
ENSG00000180884,0.40254538579383325,0.09244850824193843,0.4947657282806505
ENSG00000164068,0.21682954451637038,0.09248885684681174,0.4947657282806505
ENSG00000196199,0.41839077219722753,0.0924624570048838,0.4947657282806505
ENSG00000100196,0.65710941763568,0.09247815041125708,0.4947657282806505
ENSG00000184619,0.6284099742709659,0.09248866543067424,0.4947657282806505
ENSG00000177640,0.46879702404990914,0.09252979817225765,0.49491572611349355
ENSG00000166886,0.4514214130153107,0.09255627017371693,0.4949883005902628
ENSG00000256594,0.5486429479391273,0.09259488925853758,0.4951258080355116
ENSG00000108556,0.4793009545076101,0.09262729958840632,0.4951356120095767
ENSG00000228784,0.3970146564111934,0.09263544452419728,0.4951356120095767
ENSG00000134330,0.39424697922293994,0.09262355763344389,0.4951356120095767
ENSG00000228835,0.6742895072871946,0.09266910061918178,0.49521421405085675
ENSG00000139537,0.5608242093365376,0.09267596889213266,0.49521421405085675
ENSG00000259045,-0.4110633930116763,0.09273551102705545,0.49546336190931395
ENSG00000140543,0.45809686737995037,0.09275936802189874,0.4955218098716137
ENSG00000273093,0.7307921496616153,0.09277985656231122,0.4955622497336147
ENSG00000111737,0.28916471377435826,0.09286002199366354,0.49557641954631704
ENSG00000197928,0.8113333369014191,0.09282336264981404,0.49557641954631704
ENSG00000254635,0.4246404330785438,0.09285231292501514,0.49557641954631704
ENSG00000129245,0.29137963590034666,0.09282207770773987,0.49557641954631704
ENSG00000167395,0.3262647455406711,0.09285933310768027,0.49557641954631704
ENSG00000262061,0.6781611978758351,0.09282271716445985,0.49557641954631704
ENSG00000129696,0.3237403595126942,0.09320490850295439,0.4956189091234325
ENSG00000111875,0.5788765073412785,0.09311644762485946,0.4956189091234325
ENSG00000234484,0.7754275037676233,0.09291488915422445,0.4956189091234325
ENSG00000076043,0.4026007993125207,0.09297070994492025,0.4956189091234325
ENSG00000103319,0.373719639886847,0.09321357177562455,0.4956189091234325
ENSG00000170242,0.6497394627593547,0.09298605223257188,0.4956189091234325
ENSG00000138050,0.6574800684349258,0.09305663739532348,0.4956189091234325
ENSG00000174206,0.5171340279865753,0.0932168199297611,0.4956189091234325
ENSG00000139233,0.4242591898091099,0.09316264758872467,0.4956189091234325
ENSG00000205763,0.5985990525132956,0.09293250419863067,0.4956189091234325
ENSG00000260091,0.5242777111188666,0.09298864318764392,0.4956189091234325
ENSG00000272037,0.5545664888725392,0.09304313739689431,0.4956189091234325
ENSG00000151576,0.45381862573241616,0.09299005989647056,0.4956189091234325
ENSG00000162385,0.42685444335432,0.09316367525859508,0.4956189091234325
ENSG00000091164,0.3624408791183811,0.09311242796986109,0.4956189091234325
ENSG00000155324,0.7445087253725662,0.09303599449965473,0.4956189091234325
ENSG00000264456,0.5678616711162112,0.09317269722025098,0.4956189091234325
ENSG00000100902,0.4802656762489992,0.09299774747728994,0.4956189091234325
ENSG00000014919,0.3289046404317624,0.09319236904065752,0.4956189091234325
ENSG00000211637,-0.6618169399659113,0.0931839300508575,0.4956189091234325
ENSG00000261204,0.5906297223303574,0.09320612225212152,0.4956189091234325
