Gene_Symbol,GSM4054763_Counts_SN_C1,GSM4054764_Counts_SN_C2,GSM4054765_Counts_SN_C3,GSM4054766_Counts_SN_C4,GSM4054767_Counts_SN_C5,GSM4054768_Counts_SN_PD1,GSM4054769_Counts_SN_PD2,GSM4054770_Counts_SN_PD3,GSM4054771_Counts_SN_PD4,GSM4054772_Counts_SN_PD5
CARS2,9.803611299166052,9.0036219117044,9.467073611060426,9.993116715299767,8.926396816810785,9.70437747454815,9.13049334244942,9.372619149955817,9.444911348968139,9.620315146554255
CARTPT,9.434628227636725,10.34318571544788,6.169925001442312,7.515699838284043,5.930737337562887,8.539158811108031,8.807354922057604,4.807354922057604,7.839203788096944,10.113742166049189
CASC18,2.0,0.0,1.584962500721156,1.584962500721156,1.0,2.0,0.0,1.584962500721156,1.0,1.0
CASC2,7.807354922057604,7.375030740386766,7.515699838284043,7.959996138100459,7.159871336778389,8.076820940355901,6.6865005271832185,7.7813662712144875,8.07681025372597,8.194756854422248
CASC3,12.134536379278785,11.792429575449106,12.055392938455038,12.768140687555398,11.216460321804425,12.473014165690852,12.078770926541745,12.206463134687677,12.508668810998609,12.471741251738143
CASC6,4.074847915900167,2.709070023284532,3.0214797274104517,3.8614591663615125,3.1654296204241854,3.2011633404150674,2.7687136570304847,3.596696660687228,3.42250213510056,3.200378797984026
CASC9,2.909581115979684,3.3913553053433767,2.6850430894766806,2.9769134782246702,3.22758706515941,2.0792927672728534,0.0,2.16478627814334,3.1575288399066572,3.3936907641874536
CASD1,10.717676423066395,9.984418458801137,10.171178048904517,11.03479965022965,9.948367231584678,10.854868383260236,8.857980995127573,10.565102078360313,10.840778710233357,10.741466986401146
CASK,10.221587121264806,9.60177264515689,9.651049896780997,10.596334204811564,9.497851836951117,10.477923165358796,9.390166806131456,9.826570731316096,10.308263935225487,10.133143497079496
CASK-AS1,2.807354922057604,3.0,1.0,2.584962500721156,2.0,2.321928094887362,2.807354922057604,2.321928094887362,3.0,2.807354922057604
CASKIN1,11.069871303086195,10.651948610723446,10.461101841512118,11.488843844475676,10.90388184573618,11.350386742312843,9.879583249612784,10.66266837551754,10.86186311528465,10.236688727388374
CASKIN2,10.163649676015824,10.234817431117325,10.257387842692651,10.820975895111324,9.78953364497036,10.567005370247033,9.967226258835993,10.256209868163078,10.298062567719017,10.131858246432676
CASP1,9.24465401005029,7.634752978259183,7.334344803660443,9.937603338320082,7.097568661226052,8.522569762110638,8.560153202720125,8.549133912898238,8.642311679620603,8.715213859286685
CASP10,8.417363096720395,7.127148310730367,7.734011810229014,8.48947068348065,7.254480666692261,7.928826275255883,8.06392891450695,7.86489183999036,8.158468314844734,8.278737503835355
CASP12,3.321928094887362,3.169925001442312,2.321928094887362,4.321928094887363,1.584962500721156,3.321928094887362,3.700439718141092,4.087462841250339,3.584962500721156,4.0
CASP14,3.1201860275318625,1.0028825085331214,2.5112150014709744,3.5472030247569317,1.1583370271671007,3.279768421593595,2.8473956583525037,3.006298023900369,3.4438718283977634,3.768819500179418
CASP16P,4.155749232677945,4.167438217970935,4.9435931909523045,4.6616926021993,4.135781098470231,4.6716896628400315,4.617709883812622,3.944202526250485,4.39513136704407,5.094024887083054
CASP2,9.24861310523084,8.587061146810964,8.793837372641415,9.632677187748751,8.328549275009742,9.371439068648153,8.296998775297817,8.934130182187358,9.379861350771623,9.1644644993886
CASP3,9.100662339005199,8.308339030139408,8.49585502688717,9.030667136246942,7.994353436858858,9.019590728357882,7.876516946564999,8.51175265376738,8.991524680444307,9.118941072723507
CASP4,9.313697076980235,8.129607586816425,7.717566760368216,9.793112303027577,6.749400181973651,8.22254859750225,8.732842391352479,8.245024968394807,8.108519229612755,8.86032347182175
CASP4LP,5.087462841250339,4.641892789103828,4.247927513443585,6.064688881576301,4.754834068024278,5.491885155863256,5.643885043387007,5.2479654786030165,5.7279748948583284,5.908044290224889
CASP5,4.857980995127572,2.5971735846720305,1.584962500721156,4.459431618637297,1.0,2.0,2.584962500721156,1.0,2.584962500721156,3.321928094887362
CASP6,7.514919152729572,6.21449398232948,6.8876836660623715,7.392343184960186,5.87779332037437,7.18292067967213,6.75425952600206,6.619838478327869,6.907635795552898,7.438941519228171
CASP7,8.396604781181859,7.6510588687483425,7.475733430966398,8.936637939002571,6.6293566200796095,8.159876381157826,8.829719564324243,7.851742795969462,8.189829499607999,8.679480099505446
CASP8,8.147327052686387,5.923006520646471,6.749427000109757,7.421416880087508,6.149218711888042,7.028337082400073,6.364222221093532,7.308557465848044,7.291529889123515,7.360215012397522
CASP8AP2,9.562242424221072,8.826551665029797,9.048037238905334,9.710806433699352,8.543035688065176,9.618387337747313,8.79766152585376,9.353146825498083,9.60733031374961,9.782998208920414
CASP9,8.93395320745818,8.581287216362696,8.812825490022849,9.148021457688229,8.219178202946724,9.099166311370068,8.043699928620423,8.431000253631176,9.033549644780063,9.008170874885172
CASQ1,5.672425341971495,5.247927513443585,5.5068748271241335,6.059593226524272,4.906890595608519,6.087462841250339,4.581411508860935,5.002207437143288,5.820689560559215,5.33567618545657
CASQ2,7.60733031374961,8.016808287686555,7.400879436282184,6.6199851622494315,6.539158811108031,7.475733430966398,6.247927513443585,7.303780748177103,8.092757140919852,8.280770770130603
CASR,3.8806855252611245,5.123293722510128,3.3056787432422876,6.0,4.087462841250339,6.1120328362338165,2.807354922057604,3.584962500721156,5.801132782564687,4.643856189774724
CASS4,6.170125361839952,5.850599423812639,6.127241189754473,5.947806399011265,4.755368320378514,5.988548362689897,6.466300829179342,6.171407009888164,6.226932336289136,6.2311827723452575
CAST,11.91058539625473,10.75234802873107,10.975019649098439,11.726084444091214,10.559144749158115,11.467844960538265,10.303153998467689,11.275204393900877,11.616385267807132,11.62521933943389
CASTOR1,7.651223942989877,7.552761304104189,7.712850237966038,8.083053769262051,6.469446460256058,7.522722753496878,7.656446315832644,7.343887456428381,7.478154801323798,7.77211659189295
CASTOR2,7.150925178002212,6.445329430859276,6.3891365546718,6.906481774094483,6.338067797542616,7.281327329659484,6.521239230036378,6.962780353804801,6.7412107841603035,6.612544176897094
CASTOR3P,11.807066273668035,11.488860409778246,11.660419811286696,11.898329297727457,11.203113653073112,11.796466755341726,10.217891073129065,11.40839449604515,11.81031094607813,11.109577997323422
CASZ1,6.569840421987431,4.837135913923183,5.471610190051614,6.166976488101199,4.90621718078042,5.704207994954311,6.00773372004163,5.672425341971495,6.207053377382605,6.248307120087241
CASZ1-AS1,2.807354922057604,2.0,2.0,4.087462841250339,3.584962500721156,3.584962500721156,2.0,3.321928094887362,3.169925001442312,2.321928094887362
CAT,10.419960177847889,10.159870075680775,10.342074667999139,10.679480099505446,9.682994583681683,10.567956075415466,9.784634845557521,10.321929221992423,10.548820945377628,10.709946241542712
CATIP,5.061041704789875,4.198965545586061,5.3971868789432085,5.043257002524397,4.247395896282503,4.92879667234214,4.254140484200726,4.735251375786425,4.719950045068562,5.362820525534263
CATIP-AS1,4.247927513443585,1.584962500721156,2.0,3.4594316186372973,1.584962500721156,3.0,2.807354922057604,2.0,2.807354922057604,2.584962500721156
CATIP-AS2,0.0,0.0,1.0419438299701673,1.0738202332916713,1.1176950426697545,0.9855004303048849,0.9478531433870165,0.0,0.0,1.0164963198961956
CATSPER1,3.584962500721156,1.0,1.0,2.0,1.0,0.0,1.0,1.584962500721156,0.0,2.321928094887362
CATSPER2,9.112165798833196,8.420069692146853,8.619229580629744,9.331868653211524,8.501048959634701,9.290233161107443,7.6205057697558525,8.712303442767666,9.237871990319634,8.988891988291183
CATSPER2P1,6.597739727205798,5.820230030362341,6.617004553161348,6.933631647813393,6.006096014497265,6.906096895048362,5.773996325111173,6.087208225541077,7.438525740190725,6.754940934323653
CATSPER3,4.242221395098369,3.584962500721156,2.584962500721156,4.960928667311696,4.28555017999677,3.3916302615174296,4.070732785824431,4.459103696135399,4.263785613890803,4.4207518632670535
CATSPERB,4.222109006974309,3.7525345258171736,4.57488865836311,4.354875258986492,3.496973580998276,3.938285791884053,3.5220557491609643,2.6417772116921188,2.547449829143966,2.984042426097024
CATSPERD,0.0,0.0,1.0,1.0,2.0,0.0,1.584962500721156,1.0,1.0028825085331214,1.584962500721156
CATSPERE,6.32191006108664,5.1699650757479745,5.614709844115208,6.554588851677638,5.554588851677638,6.022367813028454,4.247927513443585,5.700439718141092,6.169945038734288,6.392334597617492
