Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	Regulation Of Interleukin-12 Production (GO:0032655)	2/50	2.114739e-01	6.148641e-01	0	0	2.396017e+00	3.722580e+00	IFNG;PIBF1
GO_Biological_Process_2023	Negative Regulation Of Cell Projection Organization (GO:0031345)	2/50	2.114739e-01	6.148641e-01	0	0	2.396017e+00	3.722580e+00	MINAR1;LPAR1
GO_Biological_Process_2023	Plasma Membrane Bounded Cell Projection Morphogenesis (GO:0120039)	2/50	2.114739e-01	6.148641e-01	0	0	2.396017e+00	3.722580e+00	SHTN1;KIF20B
GO_Biological_Process_2023	Positive Regulation Of Cell Death (GO:0010942)	2/50	2.114739e-01	6.148641e-01	0	0	2.396017e+00	3.722580e+00	IFNG;HBE1
GO_Biological_Process_2023	Positive Regulation Of Fat Cell Differentiation (GO:0045600)	2/50	2.114739e-01	6.148641e-01	0	0	2.396017e+00	3.722580e+00	CDS1;PTGS2
GO_Biological_Process_2023	Regulation Of Cell Migration (GO:0030334)	10/434	2.136116e-01	6.148641e-01	0	0	1.362188e+00	2.102667e+00	TCAF1;GPNMB;SEMA3C;ROCK1;PDCD10;CEACAM6;PDGFC;CYP1B1;ADAM10;SASH1
GO_Biological_Process_2023	Negative Regulation Of Cellular Process (GO:0048523)	12/537	2.136819e-01	6.148641e-01	0	0	1.321157e+00	2.038897e+00	SUZ12;MINAR1;TENM1;GPNMB;ADAMTS1;RB1CC1;ALDH1A2;CYP1B1;ADAM10;SMAD6;NUDT6;APOBEC3B
GO_Biological_Process_2023	Regulation Of Peptidyl-Serine Phosphorylation (GO:0033135)	3/93	2.141642e-01	6.148641e-01	0	0	1.918333e+00	2.956175e+00	TENM1;PDCD10;STOX1
GO_Biological_Process_2023	Regulation Of Establishment Of Protein Localization (GO:0070201)	1/14	2.151492e-01	6.148641e-01	0	0	4.418354e+00	6.788463e+00	CEP290
GO_Biological_Process_2023	Regulation Of Feeding Behavior (GO:0060259)	1/14	2.151492e-01	6.148641e-01	0	0	4.418354e+00	6.788463e+00	LEPR
GO_Biological_Process_2023	Aminoglycan Catabolic Process (GO:0006026)	1/14	2.151492e-01	6.148641e-01	0	0	4.418354e+00	6.788463e+00	CHIT1
GO_Biological_Process_2023	Blood Coagulation, Fibrin Clot Formation (GO:0072378)	1/14	2.151492e-01	6.148641e-01	0	0	4.418354e+00	6.788463e+00	THBD
GO_Biological_Process_2023	Regulation Of Sequestering Of Triglyceride (GO:0010889)	1/14	2.151492e-01	6.148641e-01	0	0	4.418354e+00	6.788463e+00	OSBPL8
GO_Biological_Process_2023	Cellular Response To Exogenous dsRNA (GO:0071360)	1/14	2.151492e-01	6.148641e-01	0	0	4.418354e+00	6.788463e+00	COLEC12
GO_Biological_Process_2023	Regulation Of Transposition (GO:0010528)	1/14	2.151492e-01	6.148641e-01	0	0	4.418354e+00	6.788463e+00	APOBEC3B
GO_Biological_Process_2023	Ceramide Transport (GO:0035627)	1/14	2.151492e-01	6.148641e-01	0	0	4.418354e+00	6.788463e+00	SGPP1
GO_Biological_Process_2023	Respiratory Electron Transport Chain (GO:0022904)	1/14	2.151492e-01	6.148641e-01	0	0	4.418354e+00	6.788463e+00	NDUFA5
GO_Biological_Process_2023	Electron Transport Chain (GO:0022900)	1/14	2.151492e-01	6.148641e-01	0	0	4.418354e+00	6.788463e+00	NDUFA5
GO_Biological_Process_2023	Smooth Muscle Contraction (GO:0006939)	1/14	2.151492e-01	6.148641e-01	0	0	4.418354e+00	6.788463e+00	ROCK1
GO_Biological_Process_2023	Synaptonemal Complex Assembly (GO:0007130)	1/14	2.151492e-01	6.148641e-01	0	0	4.418354e+00	6.788463e+00	SYCP2
GO_Biological_Process_2023	Synaptonemal Complex Organization (GO:0070193)	1/14	2.151492e-01	6.148641e-01	0	0	4.418354e+00	6.788463e+00	SYCP2
GO_Biological_Process_2023	Telomere Capping (GO:0016233)	1/14	2.151492e-01	6.148641e-01	0	0	4.418354e+00	6.788463e+00	TENM1
GO_Biological_Process_2023	Histone H2A Monoubiquitination (GO:0035518)	1/14	2.151492e-01	6.148641e-01	0	0	4.418354e+00	6.788463e+00	PCGF6
GO_Biological_Process_2023	Histone mRNA Catabolic Process (GO:0071044)	1/14	2.151492e-01	6.148641e-01	0	0	4.418354e+00	6.788463e+00	DCP2
GO_Biological_Process_2023	Inner Dynein Arm Assembly (GO:0036159)	1/14	2.151492e-01	6.148641e-01	0	0	4.418354e+00	6.788463e+00	DNAAF11
GO_Biological_Process_2023	Membrane Raft Organization (GO:0031579)	1/14	2.151492e-01	6.148641e-01	0	0	4.418354e+00	6.788463e+00	COLEC12
GO_Biological_Process_2023	Membrane Repolarization During Cardiac Muscle Cell Action Potential (GO:0086013)	1/14	2.151492e-01	6.148641e-01	0	0	4.418354e+00	6.788463e+00	KCNA5
GO_Biological_Process_2023	Mitotic intra-S DNA Damage Checkpoint Signaling (GO:0031573)	1/14	2.151492e-01	6.148641e-01	0	0	4.418354e+00	6.788463e+00	TIPIN
GO_Biological_Process_2023	Negative Regulation Of Defense Response To Virus (GO:0050687)	1/14	2.151492e-01	6.148641e-01	0	0	4.418354e+00	6.788463e+00	PPM1B
GO_Biological_Process_2023	Negative Regulation Of Fatty Acid Biosynthetic Process (GO:0045717)	1/14	2.151492e-01	6.148641e-01	0	0	4.418354e+00	6.788463e+00	PIBF1
GO_Biological_Process_2023	Photoreceptor Cell Development (GO:0042461)	1/14	2.151492e-01	6.148641e-01	0	0	4.418354e+00	6.788463e+00	CEP290
GO_Biological_Process_2023	Positive Regulation Of Acute Inflammatory Response (GO:0002675)	1/14	2.151492e-01	6.148641e-01	0	0	4.418354e+00	6.788463e+00	PTGS2
GO_Biological_Process_2023	Positive Regulation Of Exosomal Secretion (GO:1903543)	1/14	2.151492e-01	6.148641e-01	0	0	4.418354e+00	6.788463e+00	IFNG
GO_Biological_Process_2023	Positive Regulation Of Glycogen Metabolic Process (GO:0070875)	1/14	2.151492e-01	6.148641e-01	0	0	4.418354e+00	6.788463e+00	SORBS1
GO_Biological_Process_2023	Positive Regulation Of Heterotypic Cell-Cell Adhesion (GO:0034116)	1/14	2.151492e-01	6.148641e-01	0	0	4.418354e+00	6.788463e+00	CEACAM6
GO_Biological_Process_2023	Positive Regulation Of Histone Acetylation (GO:0035066)	1/14	2.151492e-01	6.148641e-01	0	0	4.418354e+00	6.788463e+00	DEK
GO_Biological_Process_2023	Positive Regulation Of Membrane Protein Ectodomain Proteolysis (GO:0051044)	1/14	2.151492e-01	6.148641e-01	0	0	4.418354e+00	6.788463e+00	IFNG
GO_Biological_Process_2023	Positive Regulation Of Type I Interferon-Mediated Signaling Pathway (GO:0060340)	1/14	2.151492e-01	6.148641e-01	0	0	4.418354e+00	6.788463e+00	RBM47
GO_Biological_Process_2023	Prostanoid Biosynthetic Process (GO:0046457)	1/14	2.151492e-01	6.148641e-01	0	0	4.418354e+00	6.788463e+00	PTGS2
GO_Biological_Process_2023	Protein Activation Cascade (GO:0072376)	1/14	2.151492e-01	6.148641e-01	0	0	4.418354e+00	6.788463e+00	THBD
GO_Biological_Process_2023	Regulation Of MHC Class II Biosynthetic Process (GO:0045346)	1/14	2.151492e-01	6.148641e-01	0	0	4.418354e+00	6.788463e+00	IFNG
GO_Biological_Process_2023	Regulation Of Bone Remodeling (GO:0046850)	1/14	2.151492e-01	6.148641e-01	0	0	4.418354e+00	6.788463e+00	LEPR
GO_Biological_Process_2023	SMAD Protein Signal Transduction (GO:0060395)	2/51	2.177807e-01	6.148641e-01	0	0	2.346999e+00	3.577451e+00	INHBB;SMAD6
GO_Biological_Process_2023	Regulation Of Smoothened Signaling Pathway (GO:0008589)	2/51	2.177807e-01	6.148641e-01	0	0	2.346999e+00	3.577451e+00	IFT81;PTCH1
GO_Biological_Process_2023	Regulation Of Synapse Assembly (GO:0051963)	2/51	2.177807e-01	6.148641e-01	0	0	2.346999e+00	3.577451e+00	SLITRK4;MDGA1
GO_Biological_Process_2023	Positive Regulation Of Ras Protein Signal Transduction (GO:0046579)	2/51	2.177807e-01	6.148641e-01	0	0	2.346999e+00	3.577451e+00	RASGRF1;LPAR1
GO_Biological_Process_2023	Positive Regulation Of Protein Localization To Cell Periphery (GO:1904377)	2/51	2.177807e-01	6.148641e-01	0	0	2.346999e+00	3.577451e+00	IFNG;SORBS1
GO_Biological_Process_2023	Positive Regulation Of Protein Localization To Plasma Membrane (GO:1903078)	2/51	2.177807e-01	6.148641e-01	0	0	2.346999e+00	3.577451e+00	IFNG;SORBS1
GO_Biological_Process_2023	Muscle Contraction (GO:0006936)	3/94	2.186415e-01	6.148641e-01	0	0	1.897156e+00	2.884287e+00	DTNA;ASPH;ROCK1
GO_Biological_Process_2023	Positive Regulation Of Cellular Process (GO:0048522)	13/594	2.222079e-01	6.148641e-01	0	0	1.293423e+00	1.945492e+00	TIPIN;EGR2;HBE1;ADAM10;S100B;CXCL5;IFNG;PDCD10;CEACAM6;PDGFC;SPDYA;RICTOR;KIF20B
GO_Biological_Process_2023	Adenylate Cyclase-Inhibiting G Protein-Coupled Receptor Signaling Pathway (GO:0007193)	2/52	2.241037e-01	6.148641e-01	0	0	2.299941e+00	3.439899e+00	CHRM5;LPAR1
GO_Biological_Process_2023	Arachidonic Acid Metabolic Process (GO:0019369)	2/52	2.241037e-01	6.148641e-01	0	0	2.299941e+00	3.439899e+00	CYP1B1;PTGS2
GO_Biological_Process_2023	Regulation Of Peptide Hormone Secretion (GO:0090276)	2/52	2.241037e-01	6.148641e-01	0	0	2.299941e+00	3.439899e+00	IFNG;KCNA5
GO_Biological_Process_2023	Regulation Of Proteolysis (GO:0030162)	2/52	2.241037e-01	6.148641e-01	0	0	2.299941e+00	3.439899e+00	ASPH;SPOPL
GO_Biological_Process_2023	Cell Cycle G1/S Phase Transition (GO:0044843)	2/52	2.241037e-01	6.148641e-01	0	0	2.299941e+00	3.439899e+00	SPDYA;E2F3
GO_Biological_Process_2023	Cellular Response To Ionizing Radiation (GO:0071479)	2/52	2.241037e-01	6.148641e-01	0	0	2.299941e+00	3.439899e+00	LIG4;ECT2
GO_Biological_Process_2023	Cellular Response To Transforming Growth Factor Beta Stimulus (GO:0071560)	3/96	2.276527e-01	6.148641e-01	0	0	1.856167e+00	2.747005e+00	TWSG1;USP9Y;SMAD6
GO_Biological_Process_2023	T Cell Homeostasis (GO:0043029)	1/15	2.286188e-01	6.148641e-01	0	0	4.102548e+00	6.054128e+00	PMAIP1
GO_Biological_Process_2023	Regulation Of Multicellular Organism Growth (GO:0040014)	1/15	2.286188e-01	6.148641e-01	0	0	4.102548e+00	6.054128e+00	PTCH1
GO_Biological_Process_2023	Astrocyte Development (GO:0014002)	1/15	2.286188e-01	6.148641e-01	0	0	4.102548e+00	6.054128e+00	IFNG
GO_Biological_Process_2023	Regulation Of Systemic Arterial Blood Pressure By Hormone (GO:0001990)	1/15	2.286188e-01	6.148641e-01	0	0	4.102548e+00	6.054128e+00	CORIN
GO_Biological_Process_2023	Renal Filtration (GO:0097205)	1/15	2.286188e-01	6.148641e-01	0	0	4.102548e+00	6.054128e+00	TBC1D8B
GO_Biological_Process_2023	Epiboly Involved In Wound Healing (GO:0090505)	1/15	2.286188e-01	6.148641e-01	0	0	4.102548e+00	6.054128e+00	PDCD10
GO_Biological_Process_2023	Stem Cell Development (GO:0048864)	1/15	2.286188e-01	6.148641e-01	0	0	4.102548e+00	6.054128e+00	KBTBD8
GO_Biological_Process_2023	Ganglioside Biosynthetic Process (GO:0001574)	1/15	2.286188e-01	6.148641e-01	0	0	4.102548e+00	6.054128e+00	B4GALT6
GO_Biological_Process_2023	Gas Transport (GO:0015669)	1/15	2.286188e-01	6.148641e-01	0	0	4.102548e+00	6.054128e+00	HBE1
GO_Biological_Process_2023	Intracellular Sterol Transport (GO:0032366)	1/15	2.286188e-01	6.148641e-01	0	0	4.102548e+00	6.054128e+00	GRAMD1C
GO_Biological_Process_2023	Mitotic Chromosome Condensation (GO:0007076)	1/15	2.286188e-01	6.148641e-01	0	0	4.102548e+00	6.054128e+00	NCAPG
GO_Biological_Process_2023	Negative Regulation Of Epithelial Cell Differentiation (GO:0030857)	1/15	2.286188e-01	6.148641e-01	0	0	4.102548e+00	6.054128e+00	IFNG
GO_Biological_Process_2023	Negative Regulation Of Platelet Activation (GO:0010544)	1/15	2.286188e-01	6.148641e-01	0	0	4.102548e+00	6.054128e+00	THBD
GO_Biological_Process_2023	Nitric Oxide Biosynthetic Process (GO:0006809)	1/15	2.286188e-01	6.148641e-01	0	0	4.102548e+00	6.054128e+00	CYP1B1
GO_Biological_Process_2023	Platelet-Derived Growth Factor Receptor Signaling Pathway (GO:0048008)	1/15	2.286188e-01	6.148641e-01	0	0	4.102548e+00	6.054128e+00	PDGFC
GO_Biological_Process_2023	Polyol Biosynthetic Process (GO:0046173)	1/15	2.286188e-01	6.148641e-01	0	0	4.102548e+00	6.054128e+00	IPMK
GO_Biological_Process_2023	Positive Regulation Of DNA Damage Response, Signal Transduction By P53 Class Mediator (GO:0043517)	1/15	2.286188e-01	6.148641e-01	0	0	4.102548e+00	6.054128e+00	PMAIP1
GO_Biological_Process_2023	Positive Regulation Of Cyclin-Dependent Protein Serine/Threonine Kinase Activity (GO:0045737)	1/15	2.286188e-01	6.148641e-01	0	0	4.102548e+00	6.054128e+00	SPDYA
GO_Biological_Process_2023	Positive Regulation Of Glucose Metabolic Process (GO:0010907)	1/15	2.286188e-01	6.148641e-01	0	0	4.102548e+00	6.054128e+00	PMAIP1
GO_Biological_Process_2023	Positive Regulation Of Transcription By RNA Polymerase III (GO:0045945)	1/15	2.286188e-01	6.148641e-01	0	0	4.102548e+00	6.054128e+00	DEK
GO_Biological_Process_2023	Protein Localization To Cell-Cell Junction (GO:0150105)	1/15	2.286188e-01	6.148641e-01	0	0	4.102548e+00	6.054128e+00	DSP
GO_Biological_Process_2023	Regulation Of Rac Protein Signal Transduction (GO:0035020)	1/15	2.286188e-01	6.148641e-01	0	0	4.102548e+00	6.054128e+00	RASGRF1
GO_Biological_Process_2023	Regulation Of Activin Receptor Signaling Pathway (GO:0032925)	1/15	2.286188e-01	6.148641e-01	0	0	4.102548e+00	6.054128e+00	LEMD3
GO_Biological_Process_2023	Regulation Of Bicellular Tight Junction Assembly (GO:2000810)	1/15	2.286188e-01	6.148641e-01	0	0	4.102548e+00	6.054128e+00	ROCK1
GO_Biological_Process_2023	Regulation Of Carbohydrate Metabolic Process (GO:0006109)	1/15	2.286188e-01	6.148641e-01	0	0	4.102548e+00	6.054128e+00	PDK4
GO_Biological_Process_2023	Cellular Response To Alcohol (GO:0097306)	2/53	2.304405e-01	6.148641e-01	0	0	2.254729e+00	3.309408e+00	GRAMD1C;PTCH1
GO_Biological_Process_2023	Endosome Organization (GO:0007032)	2/53	2.304405e-01	6.148641e-01	0	0	2.254729e+00	3.309408e+00	WASHC4;SNX10
GO_Biological_Process_2023	Negative Regulation Of Viral Genome Replication (GO:0045071)	2/53	2.304405e-01	6.148641e-01	0	0	2.254729e+00	3.309408e+00	RESF1;APOBEC3B
GO_Biological_Process_2023	Neuron Projection Development (GO:0031175)	5/192	2.343322e-01	6.148641e-01	0	0	1.540202e+00	2.234857e+00	SHTN1;ROCK1;RASGRF1;KIF20B;HDGFL3
GO_Biological_Process_2023	Protein Localization To Membrane (GO:0072657)	5/192	2.343322e-01	6.148641e-01	0	0	1.540202e+00	2.234857e+00	HYCC2;ROCK1;PTCH1;FCHO2;KCNIP4
GO_Biological_Process_2023	Ras Protein Signal Transduction (GO:0007265)	4/144	2.345354e-01	6.148641e-01	0	0	1.644922e+00	2.385382e+00	EPS8;SHTN1;ROCK1;RASGRF1
GO_Biological_Process_2023	Mesenchymal Cell Differentiation (GO:0048762)	2/54	2.367887e-01	6.148641e-01	0	0	2.211256e+00	3.185507e+00	ROCK1;SEMA3C
GO_Biological_Process_2023	Negative Regulation Of Neuron Projection Development (GO:0010977)	2/54	2.367887e-01	6.148641e-01	0	0	2.211256e+00	3.185507e+00	MINAR1;LPAR1
GO_Biological_Process_2023	Negative Regulation Of Protein Catabolic Process (GO:0042177)	2/54	2.367887e-01	6.148641e-01	0	0	2.211256e+00	3.185507e+00	ROCK1;CYP51A1
GO_Biological_Process_2023	Negative Regulation Of Protein Modification By Small Protein Conjugation Or Removal (GO:1903321)	2/54	2.367887e-01	6.148641e-01	0	0	2.211256e+00	3.185507e+00	MINAR1;SPOPL
GO_Biological_Process_2023	Negative Regulation Of Protein Ubiquitination (GO:0031397)	2/54	2.367887e-01	6.148641e-01	0	0	2.211256e+00	3.185507e+00	MINAR1;SPOPL
GO_Biological_Process_2023	Cellular Response To Insulin Stimulus (GO:0032869)	3/99	2.412969e-01	6.148641e-01	0	0	1.797886e+00	2.556103e+00	PDK4;INHBB;SORBS1
GO_Biological_Process_2023	B Cell Activation Involved In Immune Response (GO:0002312)	1/16	2.418579e-01	6.148641e-01	0	0	3.828850e+00	5.434689e+00	LIG4
GO_Biological_Process_2023	Regulation Of Establishment Of Endothelial Barrier (GO:1903140)	1/16	2.418579e-01	6.148641e-01	0	0	3.828850e+00	5.434689e+00	ROCK1
GO_Biological_Process_2023	Regulation Of Fatty Acid Oxidation (GO:0046320)	1/16	2.418579e-01	6.148641e-01	0	0	3.828850e+00	5.434689e+00	PDK4
GO_Biological_Process_2023	Regulation Of Fibrinolysis (GO:0051917)	1/16	2.418579e-01	6.148641e-01	0	0	3.828850e+00	5.434689e+00	THBD
GO_Biological_Process_2023	Activation Of Cysteine-Type Endopeptidase Activity (GO:0097202)	1/16	2.418579e-01	6.148641e-01	0	0	3.828850e+00	5.434689e+00	ASPH
GO_Biological_Process_2023	Activin Receptor Signaling Pathway (GO:0032924)	1/16	2.418579e-01	6.148641e-01	0	0	3.828850e+00	5.434689e+00	INHBB
GO_Biological_Process_2023	Regulation Of Natural Killer Cell Activation (GO:0032814)	1/16	2.418579e-01	6.148641e-01	0	0	3.828850e+00	5.434689e+00	PIBF1
GO_Biological_Process_2023	Regulation Of Nucleocytoplasmic Transport (GO:0046822)	1/16	2.418579e-01	6.148641e-01	0	0	3.828850e+00	5.434689e+00	IFI27
GO_Biological_Process_2023	Regulation Of Presynapse Assembly (GO:1905606)	1/16	2.418579e-01	6.148641e-01	0	0	3.828850e+00	5.434689e+00	MDGA1
GO_Biological_Process_2023	Regulation Of Presynapse Organization (GO:0099174)	1/16	2.418579e-01	6.148641e-01	0	0	3.828850e+00	5.434689e+00	MDGA1
GO_Biological_Process_2023	Cellular Response To Fatty Acid (GO:0071398)	1/16	2.418579e-01	6.148641e-01	0	0	3.828850e+00	5.434689e+00	PDK4
GO_Biological_Process_2023	Regulation Of Transforming Growth Factor Beta Production (GO:0071634)	1/16	2.418579e-01	6.148641e-01	0	0	3.828850e+00	5.434689e+00	PTGS2
GO_Biological_Process_2023	Reticulophagy (GO:0061709)	1/16	2.418579e-01	6.148641e-01	0	0	3.828850e+00	5.434689e+00	RB1CC1
GO_Biological_Process_2023	Retinal Metabolic Process (GO:0042574)	1/16	2.418579e-01	6.148641e-01	0	0	3.828850e+00	5.434689e+00	CYP1B1
GO_Biological_Process_2023	Dicarboxylic Acid Catabolic Process (GO:0043649)	1/16	2.418579e-01	6.148641e-01	0	0	3.828850e+00	5.434689e+00	PM20D2
GO_Biological_Process_2023	Extrinsic Apoptotic Signaling Pathway In Absence Of Ligand (GO:0097192)	1/16	2.418579e-01	6.148641e-01	0	0	3.828850e+00	5.434689e+00	BCL2A1
GO_Biological_Process_2023	Vasculature Development (GO:0001944)	1/16	2.418579e-01	6.148641e-01	0	0	3.828850e+00	5.434689e+00	ERRFI1
GO_Biological_Process_2023	Innate Immune Response-Activating Signaling Pathway (GO:0002758)	1/16	2.418579e-01	6.148641e-01	0	0	3.828850e+00	5.434689e+00	LACC1
GO_Biological_Process_2023	Intraciliary Anterograde Transport (GO:0035720)	1/16	2.418579e-01	6.148641e-01	0	0	3.828850e+00	5.434689e+00	IFT81
GO_Biological_Process_2023	Negative Regulation Of Amyloid-Beta Formation (GO:1902430)	1/16	2.418579e-01	6.148641e-01	0	0	3.828850e+00	5.434689e+00	ROCK1
GO_Biological_Process_2023	Negative Regulation Of Receptor Signaling Pathway Via JAK-STAT (GO:0046426)	1/16	2.418579e-01	6.148641e-01	0	0	3.828850e+00	5.434689e+00	PIBF1
GO_Biological_Process_2023	Nitric Oxide Metabolic Process (GO:0046209)	1/16	2.418579e-01	6.148641e-01	0	0	3.828850e+00	5.434689e+00	CYP1B1
GO_Biological_Process_2023	Oligodendrocyte Development (GO:0014003)	1/16	2.418579e-01	6.148641e-01	0	0	3.828850e+00	5.434689e+00	B4GALT6
GO_Biological_Process_2023	Pharyngeal System Development (GO:0060037)	1/16	2.418579e-01	6.148641e-01	0	0	3.828850e+00	5.434689e+00	PTCH1
GO_Biological_Process_2023	Positive Regulation Of Cell Migration Involved In Sprouting Angiogenesis (GO:0090050)	1/16	2.418579e-01	6.148641e-01	0	0	3.828850e+00	5.434689e+00	PTGS2
GO_Biological_Process_2023	Positive Regulation Of Muscle Hypertrophy (GO:0014742)	1/16	2.418579e-01	6.148641e-01	0	0	3.828850e+00	5.434689e+00	ROCK1
GO_Biological_Process_2023	Positive Regulation Of Telomere Capping (GO:1904355)	1/16	2.418579e-01	6.148641e-01	0	0	3.828850e+00	5.434689e+00	NEK7
GO_Biological_Process_2023	Protein Alpha-1,2-Demannosylation (GO:0036508)	1/16	2.418579e-01	6.148641e-01	0	0	3.828850e+00	5.434689e+00	EDEM3
GO_Biological_Process_2023	Regulation Of Golgi Organization (GO:1903358)	1/16	2.418579e-01	6.148641e-01	0	0	3.828850e+00	5.434689e+00	PDCD10
GO_Biological_Process_2023	Regulation Of NMDA Receptor Activity (GO:2000310)	1/16	2.418579e-01	6.148641e-01	0	0	3.828850e+00	5.434689e+00	IFNG
GO_Biological_Process_2023	Regulation Of Blood Vessel Endothelial Cell Proliferation Involved In Sprouting Angiogenesis (GO:1903587)	1/16	2.418579e-01	6.148641e-01	0	0	3.828850e+00	5.434689e+00	PDCD10
GO_Biological_Process_2023	Positive Regulation Of Cellular Catabolic Process (GO:0031331)	4/146	2.419223e-01	6.148641e-01	0	0	1.621588e+00	2.301258e+00	IFNG;ROCK1;RB1CC1;TRIM23
GO_Biological_Process_2023	Positive Regulation Of Tyrosine Phosphorylation Of STAT Protein (GO:0042531)	2/55	2.431461e-01	6.148641e-01	0	0	2.169424e+00	3.067767e+00	IFNG;PIBF1
GO_Biological_Process_2023	Regulation Of Mitotic Nuclear Division (GO:0007088)	2/56	2.495106e-01	6.148641e-01	0	0	2.129141e+00	2.955788e+00	USP44;KIF20B
GO_Biological_Process_2023	Nucleotide-Excision Repair (GO:0006289)	2/56	2.495106e-01	6.148641e-01	0	0	2.129141e+00	2.955788e+00	USP44;LIG4
GO_Biological_Process_2023	Regulation Of Cellular Respiration (GO:0043457)	1/17	2.548704e-01	6.148641e-01	0	0	3.589364e+00	4.906661e+00	IFNG
GO_Biological_Process_2023	DNA Biosynthetic Process (GO:0071897)	1/17	2.548704e-01	6.148641e-01	0	0	3.589364e+00	4.906661e+00	RRM2B
GO_Biological_Process_2023	DNA Replication Checkpoint Signaling (GO:0000076)	1/17	2.548704e-01	6.148641e-01	0	0	3.589364e+00	4.906661e+00	TIPIN
GO_Biological_Process_2023	G Protein-Coupled Acetylcholine Receptor Signaling Pathway (GO:0007213)	1/17	2.548704e-01	6.148641e-01	0	0	3.589364e+00	4.906661e+00	CHRM5
GO_Biological_Process_2023	Rac Protein Signal Transduction (GO:0016601)	1/17	2.548704e-01	6.148641e-01	0	0	3.589364e+00	4.906661e+00	EPS8
GO_Biological_Process_2023	Amyloid Precursor Protein Metabolic Process (GO:0042982)	1/17	2.548704e-01	6.148641e-01	0	0	3.589364e+00	4.906661e+00	ADAM10
GO_Biological_Process_2023	Regulation Of Mitotic Cell Cycle Spindle Assembly Checkpoint (GO:0090266)	1/17	2.548704e-01	6.148641e-01	0	0	3.589364e+00	4.906661e+00	USP44
GO_Biological_Process_2023	Cellular Response To dsRNA (GO:0071359)	1/17	2.548704e-01	6.148641e-01	0	0	3.589364e+00	4.906661e+00	COLEC12
GO_Biological_Process_2023	Regulation Of Telomerase RNA Localization To Cajal Body (GO:1904872)	1/17	2.548704e-01	6.148641e-01	0	0	3.589364e+00	4.906661e+00	DCP2
GO_Biological_Process_2023	Regulation Of Ubiquitin Protein Ligase Activity (GO:1904666)	1/17	2.548704e-01	6.148641e-01	0	0	3.589364e+00	4.906661e+00	USP44
